feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / anchoring_in_breath_during_stress,PSYCHO,5,1.0,1.2,0.4,0.24685657,0.01231883
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / mindful_response_to_stress_practice,PSYCHO,5,1.0,4.4,2.3323808,0.2331059,0.014803978
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / stress_load_boundary_setting_practice,PSYCHO,5,1.0,5.2,3.4871192,0.23137565,0.009067869
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / stress_reactivity_cycle_noticing,PSYCHO,5,1.0,5.8,1.7204651,0.23045239,0.010194614
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / stress_load_awareness_practice,PSYCHO,5,1.0,6.2,3.0594115,0.23024125,0.013118551
PSYCHO / change_process_and_therapeutic_phases / readiness_and_engagement / wellbeing_optimization_entry_path / lifestyle_stability_check_sleep_stress_support,PSYCHO,5,1.0,9.2,9.108238,0.23047678,0.0060384795
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / stress_problem_solving / action_oriented_coping / problem_solving_stressors,PSYCHO,5,1.0,10.4,2.87054,0.22608444,0.013535666
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / after_stress_recovery_mindfulness,PSYCHO,5,1.0,15.8,6.013319,0.22373906,0.010537179
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / stress_exposure_simulation_practice,PSYCHO,5,1.0,15.8,6.046487,0.22390056,0.011290227
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / generalization_of_coping_skills,PSYCHO,5,1.0,16.8,6.046487,0.2230914,0.011868156
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / stress_spillover_prevention_plan,SOCIAL,5,1.0,18.4,10.892199,0.2229949,0.01470436
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / exposure_and_inhibitory_learning_protocol / interoceptive_exposure_when_indicated,PSYCHO,5,1.0,18.8,16.77379,0.22453673,0.0077883094
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / arousal_management_skills,PSYCHO,5,1.0,19.2,4.9152822,0.22237487,0.012765413
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_affect_and_stress / ema_stress_level,BIO,5,1.0,19.2,11.788129,0.22307391,0.012523141
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / stress_appraisal_reframe,PSYCHO,5,1.0,19.6,9.436101,0.22269964,0.014957862
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / stress_problem_solving / action_oriented_coping / stressor_controlability_discrimination,PSYCHO,5,1.0,21.0,5.0990195,0.22197732,0.01323865
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / mindfulness_skills / mindfulness_of_current_emotion,PSYCHO,5,1.0,21.0,16.161684,0.22255838,0.009063995
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / cognitive_preparation_for_stress,PSYCHO,5,1.0,21.2,8.772685,0.22195056,0.0147891585
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / self_regulation_cycles / psychoeducation_window_of_tolerance_concept,PSYCHO,5,1.0,22.0,4.857983,0.22133103,0.01071125
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,5,1.0,23.2,5.9799666,0.2211211,0.009714683
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / pre_event_centering_practice,PSYCHO,5,1.0,23.4,7.838367,0.22048032,0.008951632
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / recovery_design / restoration_and_self_care / self_care_plan_design,PSYCHO,5,1.0,25.4,10.190191,0.21962515,0.008234638
PSYCHO / substance_use_recovery_and_behavior_change / cbt_based_recovery_skills / coping_skills_training / coping_with_stress_without_use,PSYCHO,5,1.0,26.0,17.708755,0.22110704,0.011530291
PSYCHO / systemic_couple_family_parenting / parenting_and_caregiver_interventions / parent_stress_management_skills,PSYCHO,5,1.0,26.6,6.6813173,0.22024345,0.013459852
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / stress_response_systems / psychoeducation_stress_response_system,PSYCHO,5,1.0,27.8,16.01749,0.22027221,0.0153854275
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / commitment_device_setup_when_appropriate,PSYCHO,5,1.0,27.8,24.604065,0.2197651,0.006481748
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / mindful_coping_choice_point,PSYCHO,5,1.0,28.4,11.943199,0.21881378,0.009597733
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / mindfulness_for_stress / orient_and_ground / body_scan_grounding,PSYCHO,5,1.0,29.0,8.173127,0.21830516,0.012091444
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / self_regulation_cycles / psychoeducation_recovery_and_depletion,PSYCHO,5,1.0,29.4,14.907717,0.21944082,0.013157194
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / self_regulation_cycles / psychoeducation_self_regulation_model,PSYCHO,5,1.0,30.2,13.526271,0.21872261,0.012609842
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / grounding_five_senses_practice,PSYCHO,5,1.0,33.2,11.088733,0.21712542,0.00758626
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / stress_response_systems / psychoeducation_stress_appraisal_and_coping,PSYCHO,5,1.0,35.4,21.077002,0.21795194,0.016107338
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / coping_skills_training_framework,PSYCHO,5,1.0,36.8,9.826495,0.21642785,0.010157309
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / cognitive_stress_skills / appraisal_and_self_efficacy / stress_signals_awareness_training,PSYCHO,5,1.0,37.4,11.959933,0.21559522,0.015357219
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / self_regulation_cycles / psychoeducation_decision_fatigue_and_self_control,PSYCHO,5,1.0,38.2,11.838919,0.21582015,0.01149901
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / recovery_design / restoration_and_self_care / boundary_setting_for_stress_load,PSYCHO,5,1.0,40.2,13.775339,0.21537681,0.0149382
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / mindfulness_for_stress / orient_and_ground / present_moment_orientation_practice,PSYCHO,5,1.0,41.8,7.934734,0.21412627,0.011929699
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / mindfulness_for_stress / orient_and_ground / mindfulness_checkin_practice,PSYCHO,5,1.0,45.6,3.1368775,0.21269278,0.010720384
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / partner_support_during_panic_or_overwhelm_plan,SOCIAL,5,1.0,46.8,31.814463,0.21495955,0.016808376
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / cognitive_redefinition_of_crisis,PSYCHO,5,1.0,48.2,18.712563,0.21258397,0.014468823
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / turning_toward_emotion_instead_of_use,PSYCHO,5,1.0,48.4,23.448668,0.21309988,0.015707461
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / coping_self_statements_practice,PSYCHO,5,1.0,49.6,15.317963,0.212557,0.012125655
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / exposure_and_inhibitory_learning_protocol / imaginal_exposure_when_indicated,PSYCHO,5,1.0,54.4,20.771133,0.21003044,0.0076343077
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / self_soothing_sensory_toolkit_for_recovery,PSYCHO,5,1.0,58.0,16.625282,0.20976093,0.012254112
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / generalization_and_context_variation / high_stress_context_training_assignment,PSYCHO,5,1.0,58.2,14.232357,0.20886604,0.008084915
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / stress_response_systems / psychoeducation_sympathetic_parasympathetic_balance,PSYCHO,5,1.0,58.2,21.939919,0.21098535,0.014097101
PSYCHO / third_wave_and_contextual_therapies / stress_inoculation_and_coping_skills / coping_imagery_rehearsal,PSYCHO,5,1.0,59.8,13.25745,0.20878017,0.009805979
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / breathing_to_downshift_arousal,PSYCHO,5,1.0,60.4,40.22238,0.21223679,0.01810722
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / grounding_with_temperature_stimulus,PSYCHO,5,1.0,61.6,21.058016,0.20882526,0.0122524975
PSYCHO / change_process_and_therapeutic_phases / readiness_and_engagement / baseline_assessment_and_success_definition / baseline_symptom_function_wellbeing_profile,PSYCHO,5,1.0,62.8,19.630589,0.20679311,0.0048932005
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / relational_and_insession_experiential_work / relational_exposure_to_conflict_or_intimacy_when_indicated,PSYCHO,5,1.0,65.8,32.81707,0.20976067,0.015413022
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / cognitive_stress_skills / appraisal_and_self_efficacy / stress_appraisal_reframe_practice,PSYCHO,5,1.0,66.0,24.33927,0.20911023,0.016179591
