feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / mindful_eating_practice,BIO,5,1.0,1.2,0.4,0.2657538,0.013483287
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / environment_design_for_eating,BIO,5,1.0,3.4,1.7435595,0.25437683,0.008093394
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / hunger_fullness_cue_tracking,BIO,5,1.0,4.6,2.5768197,0.25972232,0.0242875
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / planned_snack_structure,BIO,5,1.0,4.8,0.97979593,0.2521307,0.012399672
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / reduce_ultraprocessed_foods,BIO,5,1.0,4.8,1.4696939,0.25138515,0.009820411
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / increase_whole_food_density,BIO,5,1.0,6.8,1.6,0.24644348,0.009663577
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / reduce_liquid_calories,BIO,5,1.0,9.8,1.6,0.23860309,0.010228285
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / slow_eating_pacing,BIO,5,1.0,11.0,2.529822,0.23629169,0.009162662
BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / time_restricted_eating,BIO,5,1.0,12.6,4.758151,0.23417842,0.009657162
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / meal_timing_circadian_cue,BIO,5,1.0,20.8,6.9685006,0.21917102,0.008001899
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / social_rhythm_stabilization,BIO,5,1.0,21.4,4.4542117,0.21882682,0.0085284235
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / portion_visual_guides,BIO,5,1.0,21.4,13.58823,0.22050735,0.010550563
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / grocery_environment_design,BIO,5,1.0,26.2,12.95222,0.21591802,0.008835918
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / appetite_and_satiety_log,BIO,5,1.0,28.4,9.308061,0.21440494,0.011336726
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / presleep_downshift / low_stimulation_evening_activities,BIO,5,1.0,32.2,15.689487,0.2138267,0.011731109
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / presleep_downshift / stimulating_content_avoidance,BIO,5,1.0,37.6,16.644518,0.21134973,0.011039105
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO,5,1.0,40.6,10.384604,0.20733924,0.006141428
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / fiber_first_meal_construction,BIO,5,1.0,48.0,25.976913,0.20660189,0.008595889
BIO / environmental_exposures_and_built_environment_optimization / outdoor_environment_and_community_exposures / noise_and_light_community_exposures / nighttime_light_exposure_reduction_strategy,BIO,5,1.0,53.2,37.557423,0.20744634,0.008791669
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / caffeine_timing_adjustment,BIO,5,1.0,61.6,38.62952,0.20677209,0.011866436
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / daily_and_retrospective_logs / food_diary,BIO,5,1.0,81.2,48.6144,0.20028481,0.01139946
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / protein_first_meal_construction,BIO,5,1.0,83.2,51.627125,0.20025174,0.011271731
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / consistent_daily_first_meal_anchor,BIO,5,1.0,85.2,38.222507,0.19767922,0.007824832
BIO / sleep_circadian_and_restoration / circadian_entrainment / activity_and_meal_cues / exercise_timing_circadian_cue,BIO,5,1.0,91.0,45.598244,0.19881499,0.007059578
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / sleep_medicine_and_circadian_care / therapy_and_device_pathways / sleep_wake_stabilization_care_plan_coordination,BIO,5,1.0,93.2,46.730717,0.19692282,0.0042921994
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / night_awakenings_support / return_to_bed_settling_routine,BIO,5,1.0,103.8,57.561794,0.19930284,0.01520853
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / night_awakenings_support / nonengagement_with_clock_checking,BIO,5,1.0,104.4,59.533516,0.19772305,0.011027623
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / sleep_medicine_and_circadian_care / therapy_and_device_pathways / sleep_device_therapy_evaluation_pathway,BIO,5,1.0,134.4,42.0552,0.19232415,0.0058334814
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / daily_and_retrospective_logs / meal_timing_log,BIO,4,0.8,82.5,58.845135,0.20033583,0.01134005
BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / mind_diet,BIO,4,0.8,105.75,35.329697,0.19397965,0.00727312
