pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID046,'[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation','[BIO] / Neuromodulation_and_Neurostimulation / Sensory_and_Network_Modulation',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,980.0,,980.0
pseudoprofile_FTC_ID046,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,960.0,,960.0
pseudoprofile_FTC_ID046,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / outburst pattern / infrequent high-intensity outbursts / *outburst_disproportionate_to_stressor",*outburst_disproportionate_to_stressor,"disruptive, impulse-control, and conduct disorders / anger or aggression outburst disorders / intermittent explosive disorder / outburst pattern / infrequent high-intensity outbursts / *outburst_disproportionate_to_stressor",940.0,,940.0
pseudoprofile_FTC_ID046,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Family',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,930.0,,930.0
pseudoprofile_FTC_ID046,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / misophonia (sound-triggered rage or distress) / *intrusive_cognition_about_trigger_sounds,*intrusive_cognition_about_trigger_sounds,obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / misophonia (sound-triggered rage or distress) / *intrusive_cognition_about_trigger_sounds,920.0,,920.0
pseudoprofile_FTC_ID046,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,920.0,,920.0
pseudoprofile_FTC_ID046,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Montages',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,910.0,,910.0
pseudoprofile_FTC_ID046,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation','[BIO] / Neuromodulation_and_Neurostimulation / Digital_and_Immersive_Neuromodulation',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,900.0,,900.0
pseudoprofile_FTC_ID046,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / misophonia (sound-triggered rage or distress) / *anger_rage_response_to_trigger_sounds,*anger_rage_response_to_trigger_sounds,obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / misophonia (sound-triggered rage or distress) / *anger_rage_response_to_trigger_sounds,900.0,,900.0
pseudoprofile_FTC_ID046,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,*tactile_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *tactile_hypersensitivity,900.0,,900.0
