criterion_leaf,criterion_path,predictor_path,_mapping_score
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',780.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',750.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',750.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Cognitive_Behavioral_Therapies > Perseverative_Cognition_Interventions',700.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules',800.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Measurement_Based_Care_and_Feedback > Measurement_and_Feedback_Systems',690.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',720.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',800.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',750.0
*compulsive_internet_health_searching,somatic symptom and related disorders / cyberchondria / *compulsive_internet_health_searching,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Stress_Inoculation_and_Coping_Skills',680.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',520.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation',600.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',550.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',570.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',700.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',620.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',780.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',880.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',900.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',880.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',860.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',800.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',820.0
*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',800.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',900.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',880.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',860.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',950.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Foundations_and_Common_Factors > Case_Formulation_and_Treatment_Planning',780.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules',800.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',920.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',900.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',880.0
*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Stress_Inoculation_and_Coping_Skills',860.0
*hypervigilance_to_body_sensations,somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',690.0
*hypervigilance_to_body_sensations,somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',700.0
*hypervigilance_to_body_sensations,somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',780.0
*hypervigilance_to_body_sensations,somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',750.0
