criterion_leaf,criterion_path,predictor_path,_mapping_score
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[BIO] > Personalization_and_Monitoring > Self_Assessment_Instruments',780.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',760.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[BIO] > Pharmacology_and_Biomedical_Treatments > Medication_Safety_and_Personalization_Tools',930.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',600.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[BIO] > Somatic_and_Interventional > Care_Pathway_and_Safety_Infrastructure',700.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[PSYCHO] > Brief_and_Motivational_Approaches > Coaching_and_Behavior_Change_Support',640.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[PSYCHO] > Brief_and_Motivational_Approaches > Motivational_Interviewing_Approach',650.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',880.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',860.0
*appointment_ritualization,late_adulthood / cognitive_development / memory_curation / prospective_adaptation / *appointment_ritualization,'[PSYCHO] > Measurement_Based_Care_and_Feedback > Measurement_and_Feedback_Systems',820.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',650.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',780.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',920.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Metacognitive_and_Attention_Based_Interventions',880.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Foundations_and_Common_Factors > Case_Formulation_and_Treatment_Planning',750.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context',680.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions',800.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',850.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',700.0
*counterevidence_disregarded,obsessive-compulsive and related disorders / obsessive-compulsive disorder / insight or belief forms / with poor insight / *counterevidence_disregarded,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',600.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[BIO] > Movement_and_Bodywork > Digital_and_Remote_Therapy_Formats',450.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',400.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[BIO] > Somatic_and_Interventional > RapidActing_and_Anesthesia_Assisted_Therapies',900.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',650.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Access_Barrier_Reduction_Solutions',720.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Care_Navigation_and_Access',600.0
*door_lock_verification_repetition,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *door_lock_verification_repetition,'[SOCIAL] > Legal_Safety_and_Rights_Support > Safety_and_Protection_Solutions',880.0
*embarrassment,emotional / negative emotions / *embarrassment,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',880.0
*embarrassment,emotional / negative emotions / *embarrassment,'[BIO] > Sleep_and_Circadian > Sleep_Environment',840.0
*embarrassment,emotional / negative emotions / *embarrassment,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',800.0
*embarrassment,emotional / negative emotions / *embarrassment,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',860.0
*embarrassment,emotional / negative emotions / *embarrassment,'[PSYCHO] > Brief_and_Motivational_Approaches > Solution_Focused_Brief_Therapy',820.0
*embarrassment,emotional / negative emotions / *embarrassment,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',880.0
*embarrassment,emotional / negative emotions / *embarrassment,'[PSYCHO] > Humanistic_and_Experiential_Therapies > Emotion_Focused_Therapy',860.0
*embarrassment,emotional / negative emotions / *embarrassment,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',940.0
*embarrassment,emotional / negative emotions / *embarrassment,'[PSYCHO] > Skills_Libraries > Stress_Management_and_Relaxation',850.0
*embarrassment,emotional / negative emotions / *embarrassment,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',920.0
*post_action_safety_recheck,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *post_action_safety_recheck,'[BIO] > Somatic_and_Interventional > Care_Pathway_and_Safety_Infrastructure',820.0
*post_action_safety_recheck,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *post_action_safety_recheck,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Access_Barrier_Reduction_Solutions',700.0
*post_action_safety_recheck,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *post_action_safety_recheck,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Care_Navigation_and_Access',680.0
*post_action_safety_recheck,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *post_action_safety_recheck,'[SOCIAL] > Legal_Safety_and_Rights_Support > Safety_and_Protection_Solutions',720.0
*post_action_safety_recheck,obsessive-compulsive and related disorders / obsessive-compulsive disorder / thematic subtypes / checking / *post_action_safety_recheck,'[SOCIAL] > Socioeconomic_and_Material_Resource_Solutions > Housing_and_Neighborhood_Solutions',750.0
