feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / study_skills_training,PSYCHO,5,1.0,1.8,0.7483315,0.247256,0.015202393
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / sustained_attention_practice,PSYCHO,5,1.0,1.8,0.97979593,0.24613449,0.007853462
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / attention_control_training,PSYCHO,5,1.0,3.4,1.0198039,0.2365056,0.00821875
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / refocusing_strategy_training,PSYCHO,5,1.0,5.0,1.264911,0.23205912,0.0069873896
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / assessment_and_functional_analysis / monitoring / avoidance_reduction_plan,PSYCHO,5,1.0,7.6,3.382307,0.22993687,0.0065495437
PSYCHO / foundations_and_common_factors / psychoeducation_modules / cognition_and_thinking / attention_and_control / psychoeducation_attention_is_trainable,PSYCHO,5,1.0,7.8,2.6381812,0.22745018,0.008358153
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / selective_attention_practice,PSYCHO,5,1.0,8.4,1.6248077,0.22660331,0.005377703
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / metacognitive_belief_modification,PSYCHO,5,1.0,9.4,2.7276363,0.22576852,0.006778058
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / reduce_multitasking_practice,PSYCHO,5,1.0,12.0,4.604346,0.22405264,0.010236641
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / core_attentional_skills / concentration_refinement_practice,PSYCHO,5,1.0,15.0,4.472136,0.22212927,0.0056231194
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / goal_management_training,PSYCHO,5,1.0,17.0,4.427189,0.2207801,0.008275653
PSYCHO / cognitive_capacity_enhancement_and_stimulation / cognitive_offloading_and_external_aids / attention_support_systems / reduce_distraction / environmental_stimulus_minimization_strategy,PSYCHO,5,1.0,19.6,5.6071386,0.2196004,0.007456443
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / inhibition_strategy_training,PSYCHO,5,1.0,22.4,13.893884,0.21959636,0.0072939093
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / task_switching_strategy_training,PSYCHO,5,1.0,22.6,11.128342,0.21894005,0.0085780835
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / prioritize_then_sequence_task_steps,PSYCHO,5,1.0,23.0,12.585706,0.2185537,0.0075340653
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / metacognitive_scaffolding / monitor_and_adjust / transfer_bridge_explicit_link_to_daily_tasks,PSYCHO,5,1.0,23.4,19.673332,0.2270381,0.018072305
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / practice_attention_flexibility_shifts,PSYCHO,5,1.0,24.2,13.377593,0.21920261,0.008402163
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / learning_strategy_training,PSYCHO,5,1.0,25.2,11.54816,0.21803916,0.0068406537
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / rumination_interrupt_routines,PSYCHO,5,1.0,25.8,18.988417,0.21930468,0.008978618
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / attention_and_distraction / focus_protection / cognitive_offloading_system_design,PSYCHO,5,1.0,29.4,19.095549,0.21772859,0.009283186
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / reduce_threat_monitoring_practice,PSYCHO,5,1.0,30.0,16.552946,0.21719444,0.008292923
PSYCHO / foundations_and_common_factors / psychoeducation_modules / cognition_and_thinking / attention_and_control / psychoeducation_attention_fatigue_and_reset,PSYCHO,5,1.0,30.6,8.380931,0.21617849,0.008982403
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / divided_attention_practice,PSYCHO,5,1.0,30.6,18.161497,0.21736827,0.0071768295
PSYCHO / lifestyle_philosophies / attention_and_focus_philosophies / deep_work_and_cognitive_craft / deep_work_quality_and_concentration_link_belief,PSYCHO,5,1.0,33.0,37.80476,0.2212249,0.010923688
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / external_aids_use_training,PSYCHO,5,1.0,37.2,16.326666,0.21512279,0.007507346
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_load_management,PSYCHO,5,1.0,37.4,12.483589,0.21515071,0.0095788
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / executive_function_planning_skills,PSYCHO,5,1.0,37.6,10.071742,0.21396849,0.0059785815
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / cognitive_confidence_recalibration,PSYCHO,5,1.0,40.2,9.785704,0.21392167,0.007312181
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / elaboration_strategy,PSYCHO,5,1.0,41.6,14.813507,0.21326475,0.005981409
PSYCHO / substance_use_recovery_and_behavior_change / craving_and_urge_management / cognitive_skills / cognitive_reframe_craving_is_timelimited,PSYCHO,5,1.0,44.6,18.488916,0.21352477,0.008722452
PSYCHO / cognitive_capacity_enhancement_and_stimulation / attention_systems_training / sustained_attention / vigilance_and_consistency / return_to_task_cueing_practice,PSYCHO,5,1.0,46.0,24.51938,0.21393928,0.010522617
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / rumination_interruption_protocol,PSYCHO,5,1.0,46.4,17.973312,0.21262138,0.006460597
PSYCHO / cognitive_capacity_enhancement_and_stimulation / attention_systems_training / sustained_attention / vigilance_and_consistency / vigilance_to_targets_practice,PSYCHO,5,1.0,48.6,26.33325,0.21336326,0.00863482
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_flexibility_practice,PSYCHO,5,1.0,49.4,16.40244,0.2122339,0.008001157
