feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,5,1.0,48.4,33.55354,0.20804247,0.0039148205
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / emotion_in_interaction / deescalation_skills_for_high_arousal_interactions,SOCIAL,5,1.0,104.4,22.204504,0.19542626,0.0057323463
SOCIAL / community_participation_and_social_prescribing / community_participation_pathway_supports / sustaining_and_integrating / energy_and_pacing_planning_for_attendance,SOCIAL,5,1.0,114.4,34.528828,0.19459578,0.009040617
SOCIAL / community_participation_and_social_prescribing / community_participation_library / movement_and_sport / low_barrier_activity_groups / mindful_movement_community,SOCIAL,4,0.8,104.0,18.207142,0.19612685,0.006126459
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_overload_recovery_plan,SOCIAL,4,0.8,108.75,40.530083,0.19294612,0.0036124792
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / barrier_analysis_for_social_withdrawal,SOCIAL,4,0.8,130.75,40.47453,0.19298844,0.007575734
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,4,0.8,145.75,40.628654,0.19293725,0.005292867
SOCIAL / work_education_and_role_functioning / work_and_occupational_solutions / job_retention_and_support / energy_and_pacing_for_work_planning,SOCIAL,3,0.6,134.0,44.090816,0.19422539,0.007091971
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / micro_connection_opportunities_plan,SOCIAL,3,0.6,180.0,20.542639,0.18634504,0.0027188691
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / safety_and_trust_in_support / reduce_toxic_relationship_exposure_plan,SOCIAL,2,0.4,121.5,0.5,0.19163932,0.0024167895
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / no_contact_or_low_contact_boundary_planning,SOCIAL,2,0.4,140.5,38.5,0.1853185,0.0015200154
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / self_soothing_and_couple_soothing_balancing_plan,SOCIAL,2,0.4,170.5,13.5,0.1827147,0.0007125214
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / grounding_and_return_to_connection_steps,SOCIAL,1,0.2,124.0,0.0,0.18504316,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / loneliness_reduction_action_plan,SOCIAL,1,0.2,153.0,0.0,0.19061357,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / reengagement_after_isolation_plan,SOCIAL,1,0.2,172.0,0.0,0.18934533,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_grading_and_stepped_care / low_acuity_skill_building / structured_practice_with_feedback_service,SOCIAL,1,0.2,182.0,0.0,0.1802559,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / checkins_and_problem_solving / agenda_setting_for_couple_meetings_toolkit,SOCIAL,1,0.2,188.0,0.0,0.18601495,0.0
