pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID038,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Cognitive_Trauma_Processing',trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,950.0,,950.0
pseudoprofile_FTC_ID038,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,950.0,,950.0
pseudoprofile_FTC_ID038,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,950.0,,950.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > EMDR_Informed_Interventions','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / EMDR_Informed_Interventions',trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,930.0,,930.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Exposure_Based_Trauma_Processing',trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,925.0,,925.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Foundations_and_Common_Factors > Goals_Values_and_Maintenance_Planning','[PSYCHO] / Foundations_and_Common_Factors / Goals_Values_and_Maintenance_Planning',psychological / temporal perspective / future orientation / goal planning / *long-term objective setting,*long-term objective setting,psychological / temporal perspective / future orientation / goal planning / *long-term objective setting,920.0,,920.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Imagery_and_Rescripting_Interventions','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Imagery_and_Rescripting_Interventions',trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,900.0,,900.0
pseudoprofile_FTC_ID038,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',emotional / mood process / *anxious mood,*anxious mood,emotional / mood process / *anxious mood,900.0,,900.0
pseudoprofile_FTC_ID038,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,900.0,,900.0
pseudoprofile_FTC_ID038,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,900.0,,900.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Trauma_Focused_CBT_Components','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Trauma_Focused_CBT_Components',trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,895.0,,895.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Narrative_and_Writing_Based_Interventions','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Narrative_and_Writing_Based_Interventions',trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,*persistent_negative_beliefs_about_safety_and_world,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / natural disaster / *persistent_negative_beliefs_about_safety_and_world,880.0,,880.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Foundations_and_Common_Factors > Case_Formulation_and_Treatment_Planning','[PSYCHO] / Foundations_and_Common_Factors / Case_Formulation_and_Treatment_Planning',psychological / temporal perspective / future orientation / goal planning / *long-term objective setting,*long-term objective setting,psychological / temporal perspective / future orientation / goal planning / *long-term objective setting,880.0,,880.0
pseudoprofile_FTC_ID038,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',emotional / mood process / *anxious mood,*anxious mood,emotional / mood process / *anxious mood,880.0,,880.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,860.0,,860.0
pseudoprofile_FTC_ID038,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,*rumination_impairs_concentration_or_task_performance,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *rumination_impairs_concentration_or_task_performance,860.0,,860.0
pseudoprofile_FTC_ID038,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',emotional / mood process / *anxious mood,*anxious mood,emotional / mood process / *anxious mood,850.0,,850.0
