criterion_leaf,criterion_path,predictor_path,_mapping_score
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',700.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',930.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',760.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Sleep_and_Circadian > Sleep_Environment',740.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',680.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',880.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',650.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Somatic_and_Interventional > Adjunctive_Medical_and_Physiologic_Interventions',500.0
*delayed_sleep_onset_time,sleep-wake disorders / circadian rhythm sleep–wake disorders / delayed sleep–wake phase disorder / *delayed_sleep_onset_time,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',540.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
*future_oriented_worry_rumination,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *future_oriented_worry_rumination,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*intrusive_ruminative_thoughts_present,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *intrusive_ruminative_thoughts_present,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
