criterion_leaf,criterion_path,predictor_path,_mapping_score
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',820.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Community_Participation_and_Social_Prescribing > Community_Participation_Library',800.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Conflict_and_Relationship_Repair',790.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Relational_Therapeutic_Services',800.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Relationship_Safety_and_Protection',780.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Romantic_Relationship_Skills_and_Support',780.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',790.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Socioeconomic_and_Material_Resource_Solutions > Financial_and_Benefits_Support',790.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Work_Education_and_Role_Functioning > Education_and_Training_Context_Solutions',800.0
*functional_impairment_in_iadls,neurocognitive disorders / major neurocognitive disorder / substance or medication-induced / opioid-related / *functional_impairment_in_iadls,'[SOCIAL] > Work_Education_and_Role_Functioning > Role_Transitions_and_Life_Changes',790.0
*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',780.0
*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',840.0
