feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_overload_recovery_plan,SOCIAL,5,1.0,1.4,0.48989794,0.24558878,0.009067486
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / stop_threat_monitoring_and_checking,PSYCHO,5,1.0,5.2,4.7916594,0.23482864,0.010101951
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,PSYCHO,5,1.0,6.0,4.560702,0.23114641,0.008197559
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_boundary_setting_plan,SOCIAL,5,1.0,9.0,7.771744,0.23103404,0.010792895
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / shame_guilt_and_self_attack_work / compassionate_response_to_lapse,PSYCHO,5,1.0,9.6,5.425864,0.22710752,0.007926116
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / notification_and_attention_management_plan,SOCIAL,5,1.0,10.4,7.578918,0.22648792,0.005930619
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / stop_rules_for_maladaptive_coping_practice,PSYCHO,5,1.0,12.4,6.5299306,0.2237393,0.0066398606
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / conditioning_and_associations / relearning / reduce_time_checking_behavior,PSYCHO,5,1.0,22.6,18.990524,0.22062139,0.009070048
PSYCHO / core_psychological_skills_toolkits / stress_resilience_and_downregulation / recovery_design / restoration_and_self_care / boundary_setting_for_stress_load,PSYCHO,5,1.0,27.6,17.579533,0.21722212,0.0060505853
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / interpersonal_affect_triggers / boundary_setting_to_reduce_affect_drivers,PSYCHO,5,1.0,27.6,33.565456,0.22023673,0.007988906
PSYCHO / change_process_and_therapeutic_phases / readiness_and_engagement / safety_consent_and_risk_setup / stop_rules_and_pacing_agreement_for_intense_work,PSYCHO,5,1.0,28.8,11.906301,0.21587221,0.0037313153
PSYCHO / substance_use_recovery_and_behavior_change / interpersonal_and_group_recovery_skills / support_engagement_skills / disclose_recovery_goals_with_boundaries,PSYCHO,5,1.0,30.0,13.623509,0.21605733,0.009952747
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / relational_and_insession_experiential_work / relational_exposure_to_conflict_or_intimacy_when_indicated,PSYCHO,5,1.0,30.0,21.789906,0.21932845,0.011427161
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / stress_load_boundary_setting_practice,PSYCHO,5,1.0,34.0,26.0,0.21610658,0.0056484034
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / social_connection_investment_plan,PSYCHO,5,1.0,34.4,13.807244,0.21469268,0.008850172
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO,5,1.0,35.0,23.958298,0.21626994,0.009884303
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / sleep_protection_and_recovery_routine,PSYCHO,5,1.0,35.6,21.62961,0.2140528,0.0070178597
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / attention_and_distraction / focus_protection / boundaries_for_deep_work_practice,PSYCHO,5,1.0,35.8,19.425756,0.2150166,0.00503311
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / digital_hygiene_and_attention_protection_plan,PSYCHO,5,1.0,36.6,29.540482,0.21521023,0.007673504
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / experiential_work_readiness_and_safety / consent_stop_rules_and_pacing_agreement,PSYCHO,5,1.0,36.8,17.881834,0.21373382,0.0060264114
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / support_seeking_and_receiving_plan,PSYCHO,5,1.0,37.4,15.054567,0.21281278,0.008145172
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / shame_guilt_and_self_attack_work / reduce_self_criticism_after_setback,PSYCHO,5,1.0,40.6,32.732857,0.21439591,0.008314622
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / meaning_and_purpose_time_allocation_practice,PSYCHO,5,1.0,43.8,17.05755,0.2112898,0.0060235453
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,44.8,33.665413,0.21368352,0.009377098
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / commitment_device_setup_when_appropriate,PSYCHO,5,1.0,47.4,18.161497,0.21064219,0.0056418874
PSYCHO / self_and_identity_work / shame_guilt_and_self_forgiveness / disclosure_with_boundaries_practice,PSYCHO,5,1.0,49.0,25.899807,0.21226427,0.007874735
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,5,1.0,50.6,47.44091,0.21350136,0.009180759
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / flourishing_and_nonclinical_optimization_maintenance / prosocial_acts_planning_routine,PSYCHO,5,1.0,52.8,39.645428,0.2119064,0.00939991
PSYCHO / core_psychological_skills_toolkits / interpersonal_effectiveness_and_relational_repair / assertiveness_and_boundaries / ask_say_no_negotiate / compassionate_boundary_setting,PSYCHO,5,1.0,52.8,44.467514,0.21312554,0.008800226
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / assertiveness_and_boundaries / interpersonal_prioritization_and_overcommitment_boundary_coaching,SOCIAL,5,1.0,53.6,47.80209,0.21392067,0.00925542
PSYCHO / cognitive_behavioral_therapies / problem_solving_training / implement_and_learn / action_and_review / contingency_planning_if_blockers,PSYCHO,5,1.0,56.2,29.171219,0.20977053,0.008282836
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / opposite_action_and_action_shaping / anger_to_assertiveness_planning,PSYCHO,5,1.0,56.8,41.33473,0.2108907,0.007498126
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / time_and_energy_prioritization,PSYCHO,5,1.0,58.2,26.791042,0.21027496,0.010057392
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / device_free_social_rituals_design,SOCIAL,5,1.0,59.6,50.110275,0.21313977,0.0104274005
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / social_support_mobilization_plan,PSYCHO,5,1.0,59.8,28.819439,0.20944147,0.0088476315
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / interpersonal_effectiveness_skills / boundary_setting_practice,PSYCHO,5,1.0,60.0,43.94542,0.21177077,0.007221144
PSYCHO / substance_use_recovery_and_behavior_change / interpersonal_and_group_recovery_skills / support_engagement_skills / offer_support_to_others_as_commitment_practice,PSYCHO,5,1.0,61.8,39.0968,0.21187973,0.012384333
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / reduce_social_comparison_triggers_strategy,SOCIAL,5,1.0,62.8,44.69631,0.21163163,0.010528897
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / remove_temptations_precommitment_plan,PSYCHO,5,1.0,65.8,31.93368,0.20802963,0.008422359
PSYCHO / core_psychological_skills_toolkits / interpersonal_effectiveness_and_relational_repair / assertiveness_and_boundaries / ask_say_no_negotiate / boundary_setting_scripts,PSYCHO,5,1.0,70.0,60.193024,0.21160159,0.009660993
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / experiential_work_readiness_and_safety / overwhelm_recovery_protocol_after_session,PSYCHO,5,1.0,70.8,16.302147,0.20703638,0.0063993623
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / accountability_checkin_routine,PSYCHO,5,1.0,71.2,25.85653,0.20748775,0.0055660335
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / rumination_interruption_protocol,PSYCHO,5,1.0,71.4,39.590908,0.20751803,0.0071680453
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / implementation_intentions_ifthen_design_routine,PSYCHO,5,1.0,71.6,25.842602,0.20740196,0.004669393
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / coping_plan_structure_noncrisis,PSYCHO,5,1.0,73.4,47.885696,0.20898399,0.011708969
PSYCHO / substance_use_recovery_and_behavior_change / interpersonal_and_group_recovery_skills / refusal_and_assertiveness / boundary_setting_with_enabling_dynamics,PSYCHO,5,1.0,78.2,51.631,0.20868321,0.009367785
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbti_sleep_restriction_implementation,PSYCHO,5,1.0,78.8,70.886955,0.2094529,0.008904242
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / experiential_work_readiness_and_safety / aftercare_plan_for_intense_work,PSYCHO,5,1.0,79.6,8.616263,0.20570341,0.004690849
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / safety_behavior_work / identify_and_remove / reduce_reassurance_seeking_and_checking,PSYCHO,5,1.0,80.2,51.731613,0.20688696,0.008725915
