leaf_path,leaf_path_canonical,hyde_score_raw,hyde_score_scaled
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / habit_design_coaching,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / habit_design_coaching,0.2094688415527343,209.4688415527343
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / self_efficacy_building,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / self_efficacy_building,0.2111570984125137,211.1570984125137
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / strengths_utilization_planning,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / strengths_utilization_planning,0.2095173895359039,209.5173895359039
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / values_aligned_prioritization_coaching,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / values_aligned_prioritization_coaching,0.2086765617132187,208.6765617132187
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / amplify_existing_successful_strategies,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / amplify_existing_successful_strategies,0.2093525826930999,209.3525826930999
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / future_oriented_description,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / future_oriented_description,0.2070151716470718,207.0151716470718
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,0.2088541984558105,208.8541984558105
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,0.2385960817337036,238.5960817337036
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / strengths_amplification,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / strengths_amplification,0.2079366445541381,207.9366445541381
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / comb_and_behavior_change_wheel_solutions / bcw_enablement_and_support_plan,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / comb_and_behavior_change_wheel_solutions / bcw_enablement_and_support_plan,0.20565727353096,205.65727353096
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / comb_and_behavior_change_wheel_solutions / bcw_prompting_and_cueing_system_setup,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / comb_and_behavior_change_wheel_solutions / bcw_prompting_and_cueing_system_setup,0.2183744609355926,218.3744609355926
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / comb_and_behavior_change_wheel_solutions / comb_motivation_barrier_assessment,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / comb_and_behavior_change_wheel_solutions / comb_motivation_barrier_assessment,0.210388496518135,210.38849651813499
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / control_theory_feedback_loop_dashboard_setup,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / control_theory_feedback_loop_dashboard_setup,0.222916305065155,222.916305065155
