pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID039,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,*mood_lability,movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,900.0,,900.0
pseudoprofile_FTC_ID039,'[PSYCHO] > Cognitive_Behavioral_Therapies > Problem_Solving_Training','[PSYCHO] / Cognitive_Behavioral_Therapies / Problem_Solving_Training',existential / adaptability / resilience / copingskills / *stressmanagementtechniques,*stressmanagementtechniques,existential / adaptability / resilience / copingskills / *stressmanagementtechniques,900.0,,900.0
pseudoprofile_FTC_ID039,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',emotional / emotional regulation / emotional flexibility / adaptability / *responsive emotional shifts,*responsive emotional shifts,emotional / emotional regulation / emotional flexibility / adaptability / *responsive emotional shifts,880.0,,880.0
pseudoprofile_FTC_ID039,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Conflict_and_Relationship_Repair','[SOCIAL] / Interpersonal_Therapeutic_Solutions / Conflict_and_Relationship_Repair',early_adulthood / emotional_development / resilience_architecture / uncertainty_tolerance / *relationship_ambiguity_navigation,*relationship_ambiguity_navigation,early_adulthood / emotional_development / resilience_architecture / uncertainty_tolerance / *relationship_ambiguity_navigation,880.0,,880.0
pseudoprofile_FTC_ID039,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Stress_Inoculation_and_Coping_Skills','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Stress_Inoculation_and_Coping_Skills',existential / adaptability / resilience / copingskills / *stressmanagementtechniques,*stressmanagementtechniques,existential / adaptability / resilience / copingskills / *stressmanagementtechniques,880.0,,880.0
pseudoprofile_FTC_ID039,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Sleep_Related_Pharmacotherapy_Classes',movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,*mood_lability,movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,880.0,,880.0
pseudoprofile_FTC_ID039,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,*mood_lability,movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,880.0,,880.0
pseudoprofile_FTC_ID039,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',emotional / emotional regulation / emotional flexibility / adaptability / *responsive emotional shifts,*responsive emotional shifts,emotional / emotional regulation / emotional flexibility / adaptability / *responsive emotional shifts,860.0,,860.0
pseudoprofile_FTC_ID039,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Skill_Building_and_Psychoeducation','[SOCIAL] / Interpersonal_Therapeutic_Solutions / Skill_Building_and_Psychoeducation',early_adulthood / emotional_development / resilience_architecture / uncertainty_tolerance / *relationship_ambiguity_navigation,*relationship_ambiguity_navigation,early_adulthood / emotional_development / resilience_architecture / uncertainty_tolerance / *relationship_ambiguity_navigation,860.0,,860.0
pseudoprofile_FTC_ID039,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Montages',movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,*mood_lability,movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,860.0,,860.0
pseudoprofile_FTC_ID039,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Substance_Use_Treatment_Pharmacotherapy_Classes',movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,*mood_lability,movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,860.0,,860.0
pseudoprofile_FTC_ID039,'[PSYCHO] > Skills_Libraries > Stress_Management_and_Relaxation','[PSYCHO] / Skills_Libraries / Stress_Management_and_Relaxation',existential / adaptability / resilience / copingskills / *stressmanagementtechniques,*stressmanagementtechniques,existential / adaptability / resilience / copingskills / *stressmanagementtechniques,850.0,,850.0
pseudoprofile_FTC_ID039,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,*mood_lability,movement disorders and other side effects of medication / other (secondary) side effects of medication / class-specific adverse effects / corticosteroids / psychiatric effects (euphoria or depression or psychosis) / *mood_lability,850.0,,850.0
