criterion_leaf,criterion_path,predictor_path,_mapping_score
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[BIO] > Movement_and_Bodywork > Digital_and_Remote_Therapy_Formats',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[BIO] > Personalization_and_Monitoring > Self_Assessment_Instruments',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Care_Navigation_and_Access',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Skill_Building_and_Psychoeducation',60.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',70.0
*being included,SOCIAL / social integration / sense of belonging / acceptance by peers / *being included,'[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development',70.0
*camouflaging_public_appearance,obsessive-compulsive and related disorders / body dysmorphic disorder / behavior patterns / camouflaging or comparing or seeking reassurance / *camouflaging_public_appearance,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring',500.0
*camouflaging_public_appearance,obsessive-compulsive and related disorders / body dysmorphic disorder / behavior patterns / camouflaging or comparing or seeking reassurance / *camouflaging_public_appearance,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',500.0
*camouflaging_public_appearance,obsessive-compulsive and related disorders / body dysmorphic disorder / behavior patterns / camouflaging or comparing or seeking reassurance / *camouflaging_public_appearance,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',520.0
*camouflaging_public_appearance,obsessive-compulsive and related disorders / body dysmorphic disorder / behavior patterns / camouflaging or comparing or seeking reassurance / *camouflaging_public_appearance,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',700.0
