pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID003,'[BIO] > Medical_Physiology_and_Testing > Laboratory_Tests','[BIO] / Medical_Physiology_and_Testing / Laboratory_Tests',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,920.0,,920.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Radically_Open_Skills_Based_Therapy',physical / physical self-care / listening to body signals / body awareness / *self-monitoring,*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,920.0,,920.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,900.0,,900.0
pseudoprofile_FTC_ID003,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,900.0,,900.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,900.0,,900.0
pseudoprofile_FTC_ID003,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,900.0,,900.0
pseudoprofile_FTC_ID003,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback','[BIO] / Neuromodulation_and_Neurostimulation / Biofeedback_and_Neurofeedback',physical / physical self-care / listening to body signals / body awareness / *self-monitoring,*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,880.0,,880.0
pseudoprofile_FTC_ID003,'[BIO] > Medical_Physiology_and_Testing > Physiology_and_Somatic_Optimization_Tools','[BIO] / Medical_Physiology_and_Testing / Physiology_and_Somatic_Optimization_Tools',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,880.0,,880.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,880.0,,880.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,860.0,,860.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries','[PSYCHO] / Cognitive_Behavioral_Therapies / CBT_Skills_Training_Libraries',anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,850.0,,850.0
pseudoprofile_FTC_ID003,'[BIO] > Pharmacology_and_Biomedical_Treatments > Endocrine_and_Metabolic_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Endocrine_and_Metabolic_Pharmacotherapy_Classes',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,850.0,,850.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills','[PSYCHO] / Skills_Libraries / Emotion_Regulation_and_Affect_Skills',anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,840.0,,840.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / ACT_Contextual_Behavioral_Therapy',anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,820.0,,820.0
pseudoprofile_FTC_ID003,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,820.0,,820.0
pseudoprofile_FTC_ID003,'[BIO] > Personalization_and_Monitoring > Wearables_and_Home_Monitoring','[BIO] / Personalization_and_Monitoring / Wearables_and_Home_Monitoring',physical / physical self-care / listening to body signals / body awareness / *self-monitoring,*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,800.0,,800.0
pseudoprofile_FTC_ID003,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Sleep_Related_Pharmacotherapy_Classes',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,800.0,,800.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / DBT_Skills_Based_Therapy',anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,800.0,,800.0
pseudoprofile_FTC_ID003,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,*syncope_on_blood_exposure,anxiety disorders / specific phobia / blood-injection-injury type / hemophobia / *syncope_on_blood_exposure,790.0,,790.0
pseudoprofile_FTC_ID003,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes','[BIO] / Sleep_and_Circadian / Sleep_Pharmacotherapy_Classes',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,790.0,,790.0
pseudoprofile_FTC_ID003,'[BIO] > Personalization_and_Monitoring > Self_Assessment_Instruments','[BIO] / Personalization_and_Monitoring / Self_Assessment_Instruments',physical / physical self-care / listening to body signals / body awareness / *self-monitoring,*self-monitoring,physical / physical self-care / listening to body signals / body awareness / *self-monitoring,780.0,,780.0
pseudoprofile_FTC_ID003,'[BIO] > Pharmacology_and_Biomedical_Treatments > Medication_Safety_and_Personalization_Tools','[BIO] / Pharmacology_and_Biomedical_Treatments / Medication_Safety_and_Personalization_Tools',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,780.0,,780.0
pseudoprofile_FTC_ID003,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies','[BIO] / Sleep_and_Circadian / Sleep_Devices_and_Technologies',anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,*chest_discomfort_or_pain_during_attack,anxiety disorders / panic disorder / situationally predisposed panic attacks / *chest_discomfort_or_pain_during_attack,770.0,,770.0
