feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / stress_spillover_prevention_plan,SOCIAL,5,1.0,18.4,10.892199,0.2229949,0.01470436
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,5,1.0,23.2,5.9799666,0.2211211,0.009714683
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / partner_support_during_panic_or_overwhelm_plan,SOCIAL,5,1.0,46.8,31.814463,0.21495955,0.016808376
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / grounding_and_return_to_connection_steps,SOCIAL,5,1.0,70.4,30.611109,0.2086254,0.016944489
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / shared_stress_debrief_ritual,SOCIAL,5,1.0,70.4,46.171852,0.21024866,0.01727673
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / work_stress_decompression_ritual_codesign,SOCIAL,4,0.8,102.0,23.52658,0.20425226,0.01128703
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / self_soothing_and_couple_soothing_balancing_plan,SOCIAL,4,0.8,136.75,36.567574,0.1991677,0.008355861
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / deescalation_cues_and_signals_agreement,SOCIAL,3,0.6,123.333336,22.528994,0.2018625,0.008768399
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / parenting_education_and_coaching / parent_stress_support_service,SOCIAL,2,0.4,133.0,29.0,0.2010903,0.011133105
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / co_parenting_or_ex_partner_trigger_management_plan,SOCIAL,2,0.4,142.5,2.5,0.19524339,0.001767166
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / co_regulation_practice_as_couple,SOCIAL,2,0.4,152.0,38.0,0.19838288,0.00064226985
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / sexual_communication_and_consent / desire_discrepancy_and_arousal / stress_fatigue_and_desire_interference_plan,SOCIAL,2,0.4,160.0,19.0,0.1962512,0.008363649
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / checkins_and_problem_solving / conflict_trigger_mapping_as_couple_exercise,SOCIAL,2,0.4,185.5,5.5,0.19041501,0.00260745
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / stepwise_engagement_plan,SOCIAL,1,0.2,135.0,0.0,0.19743302,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / care_roles_and_emotional_labor / burnout_prevention_in_couple_caregiving_plan,SOCIAL,1,0.2,142.0,0.0,0.19298947,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / empathic_attunement_practice_as_couple,SOCIAL,1,0.2,169.0,0.0,0.18909983,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / emotional_safety_cocreation_plan,SOCIAL,1,0.2,175.0,0.0,0.18830651,0.0
