pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID035,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,950.0,,950.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / reassurance-seeking or checking dominant without full ocd / *repeated_questioning_of_safety_or_risk_to_self_or_others,*repeated_questioning_of_safety_or_risk_to_self_or_others,obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / reassurance-seeking or checking dominant without full ocd / *repeated_questioning_of_safety_or_risk_to_self_or_others,930.0,,930.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / ACT_Contextual_Behavioral_Therapy',anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,920.0,,920.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Trauma_Focused_CBT_Components','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Trauma_Focused_CBT_Components',somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,*hypervigilance_to_body_sensations,somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,900.0,,900.0
pseudoprofile_FTC_ID035,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,900.0,,900.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Cognitive_Trauma_Processing',somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,*hypervigilance_to_body_sensations,somatic symptom and related disorders / somatic symptom disorder / *hypervigilance_to_body_sensations,900.0,,900.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,900.0,,900.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / reassurance-seeking or checking dominant without full ocd / *repeated_questioning_of_safety_or_risk_to_self_or_others,*repeated_questioning_of_safety_or_risk_to_self_or_others,obsessive-compulsive and related disorders / other specified obsessive-compulsive and related disorder / reassurance-seeking or checking dominant without full ocd / *repeated_questioning_of_safety_or_risk_to_self_or_others,900.0,,900.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,*excessive_health_anxiety,somatic symptom and related disorders / illness anxiety disorder (hypochondriasis) / *excessive_health_anxiety,900.0,,900.0
pseudoprofile_FTC_ID035,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,*fear_of_losing_control_present,anxiety disorders / panic disorder / without agoraphobia / *fear_of_losing_control_present,900.0,,900.0
