feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / refocusing_strategy_training,PSYCHO,5,1.0,4.6,4.7581506,0.25709525,0.021284595
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / sustained_attention_practice,PSYCHO,5,1.0,5.0,3.5777087,0.25361678,0.014988856
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / attention_control_training,PSYCHO,5,1.0,5.4,5.0039983,0.2563633,0.020682111
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / core_attentional_skills / sustained_attention_practice,PSYCHO,5,1.0,6.8,2.9257476,0.24969897,0.010096731
PSYCHO / cognitive_behavioral_therapies / cognitive_bias_and_attention_modification / attention_training / disengagement_and_shift / threat_signal_disengagement_practice,PSYCHO,5,1.0,8.4,5.161395,0.2494498,0.007902651
PSYCHO / cognitive_behavioral_therapies / cognitive_bias_and_attention_modification / attention_training / disengagement_and_shift / attention_switching_practice_cbt,PSYCHO,5,1.0,9.2,4.6647615,0.24886782,0.011729058
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / practice_attention_flexibility_shifts,PSYCHO,5,1.0,11.6,7.552483,0.24568005,0.015816597
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / selective_attention_practice,PSYCHO,5,1.0,11.8,5.775811,0.24604678,0.01548582
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / attention_switching_practice,PSYCHO,5,1.0,14.0,6.870226,0.24410062,0.01666372
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / rumination_interrupt_routines,PSYCHO,5,1.0,16.0,13.311649,0.24341018,0.015392713
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / rumination_interruption_protocol,PSYCHO,5,1.0,17.4,13.8361845,0.24357668,0.001706791
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / core_attentional_skills / attention_returning_skill,PSYCHO,5,1.0,18.4,5.8514953,0.24054162,0.01101825
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / divided_attention_practice,PSYCHO,5,1.0,18.4,7.472617,0.24073675,0.013712789
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / core_attentional_skills / attention_wandering_noticing,PSYCHO,5,1.0,18.6,6.7999997,0.24043162,0.008932739
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / core_attentional_skills / attentional_stability_training,PSYCHO,5,1.0,19.0,8.694826,0.24176621,0.006959417
PSYCHO / cognitive_behavioral_therapies / cognitive_bias_and_attention_modification / attention_training / disengagement_and_shift / attention_bias_retraining_task,PSYCHO,5,1.0,20.6,13.032268,0.24204889,0.012330191
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / attention_training_technique_framework,PSYCHO,5,1.0,22.8,17.428713,0.24295834,0.022301406
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / core_attentional_skills / attentional_switching_practice,PSYCHO,5,1.0,25.6,15.120846,0.23887737,0.0024016653
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / detached_mindfulness_practice,PSYCHO,5,1.0,26.6,19.053608,0.23772962,0.017976137
PSYCHO / foundations_and_common_factors / psychoeducation_modules / cognition_and_thinking / attention_and_control / psychoeducation_attentional_bias_to_threat,PSYCHO,5,1.0,30.2,19.507948,0.23811416,0.009008419
