leaf_path,leaf_path_canonical,hyde_score_raw,hyde_score_scaled
BIO / nutrition_hydration_and_metabolic_health / caffeine_and_stimulant_intake_modulation / caffeine_switch_to_decaf,BIO / nutrition_hydration_and_metabolic_health / caffeine_and_stimulant_intake_modulation / caffeine_switch_to_decaf,0.1940438896417617,194.0438896417617
BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / dash_diet,BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / dash_diet,0.1963135600090026,196.3135600090026
BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / elimination_diet_clinician_supervised,BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / elimination_diet_clinician_supervised,0.1931786090135574,193.1786090135574
BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / mind_diet,BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / mind_diet,0.2171503454446792,217.1503454446792
BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / time_restricted_eating,BIO / nutrition_hydration_and_metabolic_health / dietary_patterns_and_frameworks / time_restricted_eating,0.1993447691202163,199.34476912021628
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / environment_design_for_eating,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / environment_design_for_eating,0.2205347269773483,220.5347269773483
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / grocery_environment_design,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / grocery_environment_design,0.1911442279815673,191.1442279815673
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / hunger_fullness_cue_tracking,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / hunger_fullness_cue_tracking,0.2698465883731842,269.8465883731842
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / increase_whole_food_density,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / increase_whole_food_density,0.2326413542032241,232.6413542032241
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / mindful_eating_practice,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / mindful_eating_practice,0.2267464995384216,226.7464995384216
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / planned_snack_structure,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / planned_snack_structure,0.2321926355361938,232.1926355361938
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / portion_visual_guides,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / portion_visual_guides,0.1944034993648529,194.4034993648529
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / reduce_liquid_calories,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / reduce_liquid_calories,0.203048899769783,203.048899769783
BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / reduce_ultraprocessed_foods,BIO / nutrition_hydration_and_metabolic_health / eating_behavior_and_satiety_skills / reduce_ultraprocessed_foods,0.2160650491714477,216.0650491714477
