pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID007,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,880.0,,880.0
pseudoprofile_FTC_ID007,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback','[BIO] / Neuromodulation_and_Neurostimulation / Biofeedback_and_Neurofeedback',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,800.0,,800.0
pseudoprofile_FTC_ID007,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,790.0,,790.0
pseudoprofile_FTC_ID007,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Targets',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,780.0,,780.0
pseudoprofile_FTC_ID007,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation','[BIO] / Neuromodulation_and_Neurostimulation / Digital_and_Immersive_Neuromodulation',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,750.0,,750.0
pseudoprofile_FTC_ID007,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,720.0,,720.0
pseudoprofile_FTC_ID007,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities','[BIO] / Movement_and_Bodywork / Aerobic_Movement_Modalities',emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,700.0,,700.0
pseudoprofile_FTC_ID007,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Care_Navigation_and_Access','[SOCIAL] / Care_Navigation_Access_and_Coordination / Care_Navigation_and_Access',emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,700.0,,700.0
pseudoprofile_FTC_ID007,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks','[PSYCHO] / Cognitive_Behavioral_Therapies / Transdiagnostic_CBT_Frameworks',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,700.0,,700.0
pseudoprofile_FTC_ID007,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,700.0,,700.0
