feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / prioritize_then_sequence_task_steps,PSYCHO,5,1.0,2.6,1.0198039,0.25442696,0.004046909
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / task_switching_strategy_training,PSYCHO,5,1.0,3.6,1.496663,0.25217557,0.0057255244
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / single_task_focus_practice,PSYCHO,5,1.0,3.8,2.039608,0.2508633,0.0064454516
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / cognitive_task_self_efficacy_building,PSYCHO,5,1.0,5.0,2.4494898,0.24923329,0.0066482853
PSYCHO / cognitive_capacity_enhancement_and_stimulation / cognitive_offloading_and_external_aids / attention_support_systems / reduce_distraction / single_task_context_setup_strategy,PSYCHO,5,1.0,7.4,9.3723,0.24912238,0.012352673
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / planning_and_grading / activation_design / task_initiation_cues,PSYCHO,5,1.0,8.6,5.314132,0.24501581,0.010425135
PSYCHO / cognitive_capacity_enhancement_and_stimulation / attention_systems_training / sustained_attention / vigilance_and_consistency / return_to_task_cueing_practice,PSYCHO,5,1.0,8.8,4.308132,0.24381521,0.007388562
PSYCHO / cognitive_behavioral_therapies / problem_solving_training / implement_and_learn / action_and_review / contingency_planning_if_blockers,PSYCHO,5,1.0,11.2,3.6551335,0.23799607,0.004677616
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,PSYCHO,5,1.0,13.4,3.382307,0.23709348,0.0034689116
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / build_mastery_and_efficacy / graded_task_mastery_planning,PSYCHO,5,1.0,13.4,6.216108,0.23683384,0.0054973345
PSYCHO / cognitive_capacity_enhancement_and_stimulation / attention_systems_training / sustained_attention / vigilance_and_consistency / task_goal_reminder_self_cueing,PSYCHO,5,1.0,15.6,8.014986,0.2361759,0.008247434
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_incremental_mastery_task_ladder,PSYCHO,5,1.0,17.4,11.0923395,0.23395014,0.0065779383
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / planning_and_prioritization / goal_structuring / task_breakdown_skill,PSYCHO,5,1.0,22.2,9.579144,0.23050562,0.0052110814
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / worry_to_planning_discrimination,PSYCHO,5,1.0,22.4,6.529931,0.22913492,0.0035719152
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / task_difficulty_calibration_framework,PSYCHO,5,1.0,22.8,12.351518,0.23224668,0.0073787924
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / metacognitive_scaffolding / monitor_and_adjust / transfer_bridge_explicit_link_to_daily_tasks,PSYCHO,5,1.0,25.8,10.419213,0.2285415,0.006911923
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / hapa_health_action_process_approach_solutions / hapa_task_self_efficacy_building_plan,PSYCHO,5,1.0,26.2,13.760814,0.23056695,0.0071765883
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / attention_and_distraction / focus_protection / cognitive_offloading_system_design,PSYCHO,5,1.0,26.2,35.650528,0.23643748,0.013354233
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / motivation_priming_for_practice,PSYCHO,5,1.0,27.0,12.441865,0.22853081,0.005983346
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,29.6,15.730226,0.22758165,0.0040739905
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / planning_and_grading / activation_design / graded_task_assignment,PSYCHO,5,1.0,31.8,11.634432,0.22533111,0.005831719
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / cognitive_domain_target_selection,PSYCHO,5,1.0,33.0,9.444575,0.22520044,0.0050594206
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / time_and_energy_prioritization,PSYCHO,5,1.0,33.4,29.316208,0.23043844,0.013120334
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / reduce_multitasking_practice,PSYCHO,5,1.0,35.4,17.895252,0.22622852,0.008144945
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / behavioral_planning_and_execution_skills / graded_task_assignment_planning,PSYCHO,5,1.0,39.8,13.585287,0.22359052,0.004823481
PSYCHO / cognitive_behavioral_therapies / problem_solving_training / implement_and_learn / action_and_review / plan_do_review_cycle,PSYCHO,5,1.0,40.6,10.3846035,0.22265871,0.004729253
PSYCHO / cognitive_capacity_enhancement_and_stimulation / executive_function_training / cognitive_flexibility / switch_set_shift_reframe / task_switching_practice,PSYCHO,5,1.0,44.0,24.240461,0.22334619,0.0068559814
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / self_compassion_after_failure_practice,PSYCHO,5,1.0,44.6,38.213085,0.22564426,0.011357063
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / opposite_action_and_action_shaping / anger_to_assertiveness_planning,PSYCHO,5,1.0,47.6,24.719225,0.22283092,0.0039274083
PSYCHO / insight_oriented_therapies / psychodynamic_therapy_family / brief_dynamic_techniques / clarify_therapeutic_task_and_focus,PSYCHO,5,1.0,48.6,21.877842,0.22143006,0.005751532
SOCIAL / work_education_and_role_functioning / education_and_training_context_solutions / learning_skills_and_structure / time_and_task_organization_coaching,SOCIAL,5,1.0,49.8,37.10741,0.2224783,0.009422475
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / refocusing_strategy_training,PSYCHO,5,1.0,52.6,21.740284,0.22092886,0.007875926
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / frustration_tolerance_for_cognitive_training,PSYCHO,5,1.0,58.0,20.813457,0.21939683,0.006394444
PSYCHO / cognitive_capacity_enhancement_and_stimulation / learning_and_memory_strategies / prospective_memory / remember_to_do / environmental_cue_placement_strategy,PSYCHO,5,1.0,58.8,24.440948,0.22064607,0.006831221
PSYCHO / lifestyle_philosophies / habit_and_systems_philosophies / getting_things_done_gtd / gtd_reflect_to_trust_system_practice,PSYCHO,5,1.0,59.0,29.441467,0.22060482,0.0044152383
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / contingency_and_environment / reinforcement_and_design / precommitment_to_remove_temptations,PSYCHO,5,1.0,59.6,23.199999,0.219631,0.0023083575
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / goal_management_training,PSYCHO,5,1.0,60.0,18.57956,0.2189124,0.0044958415
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,PSYCHO,5,1.0,60.0,34.876926,0.2199389,0.004100357
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / generalization_plan_context_variation,PSYCHO,5,1.0,63.0,15.735311,0.21787786,0.0038548368
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / meta_awareness_of_mental_events,PSYCHO,5,1.0,63.2,64.340965,0.22136089,0.012874354
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / restructure_and_install / belief_strength_modulation / cognitive_reframing_of_intentionality,PSYCHO,5,1.0,63.8,34.516083,0.21828993,0.008247091
PSYCHO / digital_and_tech_enabled_solutions / digital_tools_and_supports / digital_workbook_mindfulness,PSYCHO,5,1.0,64.4,38.613987,0.21945253,0.007508403
PSYCHO / cognitive_behavioral_therapies / cognitive_bias_and_attention_modification / attention_training / disengagement_and_shift / attention_bias_retraining_task,PSYCHO,5,1.0,65.6,34.290524,0.21939063,0.008994854
PSYCHO / digital_and_tech_enabled_solutions / digital_tools_and_supports / digital_workbook_self_compassion,PSYCHO,5,1.0,66.8,20.643642,0.21758151,0.0038622583
PSYCHO / cognitive_capacity_enhancement_and_stimulation / cognitive_enrichment_and_stimulation_formats / task_based_training_formats / structured_practice / strategy_coached_training_framework,PSYCHO,5,1.0,66.8,24.967178,0.21777621,0.006834881
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / informal_everyday_mindfulness / mindful_one_tasking_practice,PSYCHO,5,1.0,67.2,26.835798,0.21801965,0.007229217
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / initiation_and_followthrough / start_and_persist / self_monitor_then_adjust_skill,PSYCHO,5,1.0,69.2,31.22435,0.21748154,0.005283421
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / control_theory_and_self_regulation_solutions / implementation_intentions_ifthen_design_routine,PSYCHO,5,1.0,71.6,35.533646,0.21848825,0.007178465
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / assessment_goals_and_task_selection / personalization / strategy_selection_based_on_error_signature,PSYCHO,5,1.0,72.4,26.545055,0.21693821,0.0053370874
PSYCHO / core_psychological_skills_toolkits / executive_function_and_self_management / planning_and_prioritization / goal_structuring / plan_do_review_self_management,PSYCHO,5,1.0,73.0,14.3527,0.21603577,0.003207324
