leaf_path,leaf_path_canonical,hyde_score_raw,hyde_score_scaled
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / affect_mood_and_stress_selfreports / anxiety_arousal_rating,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / affect_mood_and_stress_selfreports / anxiety_arousal_rating,0.2133484780788421,213.3484780788421
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_affect_and_stress / ema_anxiety_arousal,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_affect_and_stress / ema_anxiety_arousal,0.2213944643735885,221.3944643735885
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / body_sensation_log,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / body_sensation_log,0.2053896635770797,205.3896635770797
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / gi_symptom_log,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / gi_symptom_log,0.2118956744670868,211.8956744670868
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / interoceptive_awareness_log,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / interoceptive_awareness_log,0.2096423357725143,209.6423357725143
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / inbed_settling / attention_on_neutral_sensations,BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / inbed_settling / attention_on_neutral_sensations,0.2132169604301452,213.2169604301452
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,0.2092152386903762,209.2152386903762
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / strengths_amplification,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / strengths_amplification,0.2075155079364776,207.5155079364776
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbt_generic_exposure_when_indicated_arc,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbt_generic_exposure_when_indicated_arc,0.2193741351366043,219.3741351366043
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,0.2046919614076614,204.6919614076614
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / metacognitive_therapy_detached_mindfulness_and_worry_control_implementation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / metacognitive_therapy_detached_mindfulness_and_worry_control_implementation,0.2074391096830368,207.4391096830368
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / pe_invivo_exposure_implementation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / pe_invivo_exposure_implementation,0.2077808082103729,207.7808082103729
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_fear_to_action_channeling_plan,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_fear_to_action_channeling_plan,0.2073651254177093,207.3651254177093
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,0.2189463824033737,218.9463824033737
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_belief_elicitation_and_targeting_routine,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_belief_elicitation_and_targeting_routine,0.2081535905599594,208.1535905599594
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,0.2026855647563934,202.6855647563934
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / commitment_device_setup_when_appropriate,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / commitment_device_setup_when_appropriate,0.2167627960443496,216.76279604434959
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,0.2136930674314499,213.6930674314499
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / self_soothe_vs_problem_solve_selection_practice,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / self_soothe_vs_problem_solve_selection_practice,0.203938141465187,203.938141465187
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / stop_rules_for_maladaptive_coping_practice,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / stop_rules_for_maladaptive_coping_practice,0.2033776938915252,203.3776938915252
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / positive_emotion_and_savoring_routine,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / positive_emotion_and_savoring_routine,0.209697276353836,209.697276353836
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / strengths_in_new_context_experiment,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / strengths_in_new_context_experiment,0.2076322883367538,207.6322883367538
