feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / self_soothing_and_couple_soothing_balancing_plan,SOCIAL,4,0.8,32.5,27.572632,0.21304396,0.006192127
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / rumination_and_closure_seeking_reduction_plan,SOCIAL,4,0.8,35.25,23.28492,0.21234667,0.007220465
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / breakup_grief_and_loss_processing_support,SOCIAL,4,0.8,48.5,52.46189,0.21287869,0.008231968
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / co_parenting_or_ex_partner_trigger_management_plan,SOCIAL,4,0.8,70.25,57.54292,0.20788775,0.007028057
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / shared_stress_debrief_ritual,SOCIAL,4,0.8,72.25,38.93183,0.20645666,0.007112675
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / no_contact_or_low_contact_boundary_planning,SOCIAL,3,0.6,81.666664,55.571774,0.2016632,0.0075143473
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_learning_and_neurodevelopmental_profile_support / sensory_aware_interaction_planning_coaching,SOCIAL,3,0.6,101.333336,34.836124,0.1989717,0.0037579734
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_anxiety_and_avoidance_profile_support / post_interaction_rumination_reduction_coaching,SOCIAL,3,0.6,114.0,53.721504,0.2036473,0.0027516042
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / emotional_safety_cocreation_plan,SOCIAL,3,0.6,116.333336,61.91571,0.19871497,0.007266619
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / work_stress_decompression_ritual_codesign,SOCIAL,3,0.6,143.33333,18.92676,0.20155025,0.007829597
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / rebuilding_social_support_after_separation_plan,SOCIAL,2,0.4,93.5,20.5,0.20069584,0.004745275
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / care_roles_and_emotional_labor / compassion_fatigue_risk_mitigation_couple_plan,SOCIAL,2,0.4,112.5,9.5,0.1993106,0.0038975626
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / relational_therapy_services / interpersonal_therapy_and_role_work / interpersonal_grief_and_loss_focused_therapy_service,SOCIAL,2,0.4,112.5,63.5,0.19983774,0.0020666718
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / trauma_informed_interpersonal_work / interpersonal_dissociation_stabilization_skills_coaching,SOCIAL,2,0.4,115.0,29.0,0.1957944,0.002483204
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / self_compassion_and_self_worth_rebuilding_coaching,SOCIAL,2,0.4,117.0,36.0,0.19883704,0.00019025058
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / trauma_informed_interpersonal_work / triggers_in_relationships_recognition_and_response_coaching,SOCIAL,2,0.4,117.5,42.5,0.19888842,0.00029747188
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / reengagement_after_isolation_plan,SOCIAL,1,0.2,33.0,0.0,0.20465638,0.0
SOCIAL / romantic_intimacy_and_relationships / sexual_health_access_and_support / education_and_adjustment_support / life_transitions_and_changes / intimacy_after_loss_or_bereavement_adjustment_support,SOCIAL,1,0.2,53.0,0.0,0.20119183,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / loneliness_reduction_action_plan,SOCIAL,1,0.2,91.0,0.0,0.19799988,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,1,0.2,93.0,0.0,0.21414392,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / micro_connection_opportunities_plan,SOCIAL,1,0.2,97.0,0.0,0.19759785,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_learning_and_neurodevelopmental_profile_support / theory_of_mind_skills_practice_service,SOCIAL,1,0.2,106.0,0.0,0.19666278,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,1,0.2,112.0,0.0,0.19624226,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / conflict_boundaries_and_trust / betrayal_and_repair_work / affair_impact_processing_support_plan,SOCIAL,1,0.2,125.0,0.0,0.19526505,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / stress_spillover_prevention_plan,SOCIAL,1,0.2,131.0,0.0,0.21135251,0.0
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / stepwise_engagement_plan,SOCIAL,1,0.2,136.0,0.0,0.19471717,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / shame_sensitive_conversation_planning,SOCIAL,1,0.2,148.0,0.0,0.19954683,0.0
