feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / turning_toward_emotion_instead_of_use,PSYCHO,5,1.0,4.4,2.87054,0.22464128,0.006523304
PSYCHO / trauma_memory_imagery_and_narrative_work / narrative_and_writing_based_interventions / written_emotional_processing,PSYCHO,5,1.0,4.8,4.7916594,0.2294029,0.01414638
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / self_soothing_sensory_toolkit_for_recovery,PSYCHO,5,1.0,6.2,6.2417946,0.22633274,0.0051415293
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / shame_guilt_and_self_attack_work / compassionate_response_to_lapse,PSYCHO,5,1.0,8.0,7.7974353,0.22326775,0.008218923
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / shame_guilt_and_self_attack_work / reduce_self_criticism_after_setback,PSYCHO,5,1.0,15.4,5.2,0.21747169,0.007156795
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / mindfulness_of_emotions_practice,PSYCHO,5,1.0,15.8,9.8468275,0.21756336,0.010012957
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / distress_tolerance_toolkit_for_recovery,PSYCHO,5,1.0,16.6,6.3435006,0.21689732,0.0056483457
PSYCHO / trauma_memory_imagery_and_narrative_work / stabilization_and_resourcing / affect_modulation_skills,PSYCHO,5,1.0,21.4,22.55305,0.21829276,0.0112783965
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / turning_the_mind_practice,PSYCHO,5,1.0,22.2,20.09378,0.21604815,0.006643059
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / emotion_processing_and_transformational_experiences / compassionate_chair_work,PSYCHO,5,1.0,26.0,31.648064,0.21603456,0.004314579
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / experiential_work_readiness_and_safety / aftercare_plan_for_intense_work,PSYCHO,5,1.0,28.2,31.044483,0.21565206,0.0033627942
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / problem_solving_for_emotion_drivers / problem_definition_and_targeting / prioritize_change_targets_practice,PSYCHO,5,1.0,32.0,23.89142,0.21355984,0.010202293
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / allowing_difficult_emotion_practice,PSYCHO,5,1.0,34.2,19.78282,0.2122949,0.00996516
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / support_seeking_and_receiving_plan,PSYCHO,5,1.0,39.2,33.55235,0.2122874,0.004522271
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / cognitive_redefinition_of_crisis,PSYCHO,5,1.0,40.2,17.948816,0.21065173,0.0077409483
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / self_compassion_mindfulness_practice,PSYCHO,5,1.0,40.6,22.526428,0.21102853,0.008414422
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / trauma_informed_experiential_processing_optional / post_processing_self_care_and_support_plan,PSYCHO,5,1.0,43.0,42.969757,0.2130392,0.006283368
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / self_validation_mindfulness_practice,PSYCHO,5,1.0,44.0,30.265491,0.21107121,0.009163818
PSYCHO / integrative_creative_and_body_oriented_interventions / parts_and_internal_systems_work / integrate_learned_protective_strategies,PSYCHO,5,1.0,45.2,5.6,0.20915627,0.0066696326
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / reduce_emotional_vulnerability_framework,PSYCHO,5,1.0,45.2,41.887466,0.21217994,0.011778537
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / radical_acceptance_for_urge_and_discomfort,PSYCHO,5,1.0,46.8,13.452138,0.20899434,0.005459595
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / interoceptive_and_somatic_experiential_work / titration_of_activation_practice,PSYCHO,5,1.0,48.2,59.91127,0.21267028,0.0069505754
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / grounding_practices_for_craving_and_affect,PSYCHO,5,1.0,48.8,15.992498,0.2089436,0.0060161077
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / foundational_self_regulation_skills / coping_plan_structure_noncrisis,PSYCHO,5,1.0,49.6,25.318766,0.20908996,0.008310352
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / presleep_mental_skills / detachment_and_unloading / presleep_detachment_routine_design_psychological,PSYCHO,5,1.0,49.6,64.66405,0.21269985,0.006462504
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / emotion_exposure_and_willingness / willingness_to_feel_practice,PSYCHO,5,1.0,51.2,17.792133,0.20919248,0.008488747
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / rain_framework_practice,PSYCHO,5,1.0,52.8,20.595144,0.20910653,0.00918044
PSYCHO / trauma_memory_imagery_and_narrative_work / exposure_based_trauma_processing / invivo_approach_planning,PSYCHO,5,1.0,53.2,28.294168,0.21001787,0.009665247
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / applied_mindfulness_for_stress_and_reactivity / mindful_response_to_stress_practice,PSYCHO,5,1.0,55.6,47.994167,0.21007292,0.011351023
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / compassionate_presence_with_emotion,PSYCHO,5,1.0,55.8,28.909513,0.20863393,0.009149005
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / problem_solving_for_emotion_drivers / problem_definition_and_targeting / problem_solving_emotion_driven,PSYCHO,5,1.0,57.0,39.166313,0.20970698,0.0114762755
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / build_mastery_and_efficacy / strengths_use_planning,PSYCHO,5,1.0,57.6,50.559273,0.21010444,0.011649372
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / social_connection_investment_plan,PSYCHO,5,1.0,60.2,30.967081,0.20863056,0.0054288507
PSYCHO / trauma_memory_imagery_and_narrative_work / stabilization_and_resourcing / compassionate_aftercare_planning,PSYCHO,5,1.0,60.8,26.738735,0.20769255,0.006073722
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / self_relating_and_repair / aftercare_and_repair_plans / aftercare_for_intense_emotion,PSYCHO,5,1.0,63.6,35.409603,0.20839903,0.010657858
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / identity_based_habit_work,PSYCHO,5,1.0,64.4,17.258041,0.20702878,0.006293874
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / emotion_processing_and_transformational_experiences / grief_processing_and_integration_practice,PSYCHO,5,1.0,64.6,36.843452,0.20712873,0.0037224435
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reality_based_appraisal_and_reappraisal / check_the_facts / catastrophe_check_practice,PSYCHO,5,1.0,65.2,23.429895,0.20693502,0.007990468
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / meaning_and_purpose_time_allocation_practice,PSYCHO,5,1.0,68.4,70.52545,0.20948145,0.0065268516
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / opposite_action_and_action_shaping / behavioral_activation_for_low_mood,PSYCHO,5,1.0,69.8,54.87221,0.20820549,0.011511748
PSYCHO / trauma_memory_imagery_and_narrative_work / imagery_and_rescripting_interventions / imagery_for_self_support,PSYCHO,5,1.0,74.0,56.295647,0.20756085,0.008406596
PSYCHO / trauma_memory_imagery_and_narrative_work / stabilization_and_resourcing / grounding_skills_training,PSYCHO,5,1.0,75.0,49.775497,0.2073051,0.009271104
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / breathing_to_downshift_arousal,PSYCHO,5,1.0,75.8,56.289963,0.20850512,0.012412736
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / evaluate / probability_and_catastrophe_work / time_projection_reappraisal,PSYCHO,5,1.0,77.2,52.05151,0.20607635,0.004208536
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / shame_guilt_and_self_attack_work / repair_and_restore_dignity_after_setback,PSYCHO,5,1.0,81.4,34.897564,0.20540734,0.0048771934
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / self_compassion_after_failure_practice,PSYCHO,5,1.0,81.8,36.432953,0.20589884,0.005306615
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,PSYCHO,5,1.0,82.6,56.761253,0.20623334,0.00948594
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / riding_emotion_waves_practice,PSYCHO,5,1.0,86.0,53.69544,0.20632446,0.010955703
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / urge_surfing_practice,PSYCHO,5,1.0,86.8,40.17661,0.20578022,0.0099107
PSYCHO / trauma_memory_imagery_and_narrative_work / trauma_focused_cbt_components / cognitive_processing_of_meaning,PSYCHO,5,1.0,86.8,42.42358,0.20526907,0.006713416
PSYCHO / trauma_memory_imagery_and_narrative_work / exposure_based_trauma_processing / between_session_approach_assignments_framework,PSYCHO,5,1.0,87.0,43.155533,0.20610023,0.00933217
PSYCHO / trauma_memory_imagery_and_narrative_work / emdr_informed_interventions / positive_cognition_installation,PSYCHO,5,1.0,87.2,35.538147,0.2060276,0.008792992
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,PSYCHO,5,1.0,88.6,34.00353,0.20490463,0.0071047377
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / mindfulness_skills / mindfulness_of_body_cues,PSYCHO,5,1.0,88.6,62.99079,0.20660558,0.012050871
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / reduce_vulnerability_and_increase_resilience / vulnerability_reduction_frameworks / stress_load_awareness_practice,PSYCHO,5,1.0,90.2,74.646904,0.20800476,0.014670654
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / positive_emotion_and_savoring_routine,PSYCHO,5,1.0,90.4,20.401962,0.2043297,0.0072709178
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / affective_mindfulness_and_urge_work / turning_toward_experience_practice,PSYCHO,5,1.0,92.8,48.354523,0.205003,0.006964199
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,PSYCHO,5,1.0,95.0,56.557934,0.20502147,0.0087416675
PSYCHO / substance_use_recovery_and_behavior_change / affect_regulation_for_recovery / distress_tolerance / impulse_pause_practice_for_use_urges,PSYCHO,5,1.0,97.0,30.232433,0.20388305,0.0053451383
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / self_relating_and_repair / aftercare_and_repair_plans / relapse_prevention_for_dysregulation,PSYCHO,5,1.0,99.2,31.88981,0.20386803,0.0082673775
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / assessment_and_functional_analysis / monitoring / avoidance_reduction_plan,PSYCHO,5,1.0,106.2,27.7157,0.20311162,0.0076000406
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / distress_tolerance_skills / self_soothing_five_senses,PSYCHO,5,1.0,114.2,28.052807,0.20245084,0.0064062034
