feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / reduce_social_comparison_triggers_strategy,SOCIAL,5,1.0,7.6,6.3435006,0.238453,0.014425173
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / reengagement_after_isolation_plan,SOCIAL,5,1.0,10.6,8.546345,0.23313375,0.0043998645
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_anxiety_and_avoidance_profile_support / post_interaction_rumination_reduction_coaching,SOCIAL,5,1.0,14.2,6.4311743,0.22948706,0.00956607
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / rumination_and_closure_seeking_reduction_plan,SOCIAL,5,1.0,27.6,15.252541,0.22411971,0.00873826
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / safety_and_trust_in_support / reduce_toxic_relationship_exposure_plan,SOCIAL,5,1.0,42.2,26.072208,0.22177403,0.011289218
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_overload_recovery_plan,SOCIAL,5,1.0,44.4,12.175385,0.21892428,0.0067598354
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / self_soothing_and_couple_soothing_balancing_plan,SOCIAL,5,1.0,55.6,25.231726,0.21717425,0.010212178
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / loneliness_reduction_action_plan,SOCIAL,5,1.0,63.8,35.085037,0.21593001,0.0018360332
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,5,1.0,87.0,49.66689,0.21275084,0.004626077
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / breakup_grief_and_loss_processing_support,SOCIAL,4,0.8,70.0,46.351913,0.21883821,0.007334018
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / grounding_and_return_to_connection_steps,SOCIAL,4,0.8,70.25,25.974747,0.21703364,0.0016955632
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / micro_connection_opportunities_plan,SOCIAL,4,0.8,98.5,35.358875,0.20858599,0.0007210482
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / barrier_analysis_for_social_withdrawal,SOCIAL,4,0.8,100.0,20.518284,0.20785362,0.007090029
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / co_parenting_or_ex_partner_trigger_management_plan,SOCIAL,3,0.6,35.0,21.181753,0.22511895,0.006345473
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / skills_and_frameworks / curiosity_and_assumption_checking_practice_as_couple,SOCIAL,3,0.6,78.0,42.245316,0.21807057,0.0056450944
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / no_contact_or_low_contact_boundary_planning,SOCIAL,3,0.6,85.666664,47.16166,0.2136665,0.0071608117
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / conflict_boundaries_and_trust / jealousy_insecurity_and_reassurance / social_media_jealousy_trigger_reduction_plan,SOCIAL,3,0.6,113.0,56.290913,0.21087146,0.007289591
SOCIAL / social_support_and_belonging / network_building_and_maintenance / reconnection_and_repair / boundary_reset_conversation_planning,SOCIAL,3,0.6,116.666664,35.367905,0.20929728,0.00242297
SOCIAL / social_support_and_belonging / network_building_and_maintenance / reconnection_and_repair / relationship_expectation_reset_planning,SOCIAL,3,0.6,144.33333,42.026447,0.20666857,0.003971831
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / stress_spillover_prevention_plan,SOCIAL,3,0.6,149.0,32.259365,0.20763902,0.0023279141
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,3,0.6,157.33333,35.226254,0.20069213,0.008451173
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / separation_planning_and_communication / breakup_conversation_safety_and_deescalation_plan,SOCIAL,2,0.4,63.0,32.0,0.21774851,0.0036438406
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / sexual_communication_and_consent / intimacy_exercises_and_reconnection / intimacy_after_conflict_reconnection_plan,SOCIAL,2,0.4,78.5,34.5,0.21482444,0.0033186153
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / perspective_taking_and_mentalizing / assumption_checking_and_curiosity_skills_coaching,SOCIAL,2,0.4,85.0,21.0,0.21732132,0.0011983067
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / conflict_boundaries_and_trust / jealousy_insecurity_and_reassurance / comparison_and_threat_trigger_management_plan,SOCIAL,2,0.4,105.5,33.5,0.21141154,0.0023646057
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / skills_and_frameworks / i_statement_and_impact_language_coaching,SOCIAL,2,0.4,113.5,6.5,0.2103943,0.0020672604
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_boundary_setting_plan,SOCIAL,2,0.4,119.5,34.5,0.20876998,0.0027832538
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / notification_and_attention_management_plan,SOCIAL,2,0.4,124.0,18.0,0.2078602,0.0010767952
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / sexual_communication_and_consent / intimacy_exercises_and_reconnection / gradual_exposure_to_touch_after_aversive_experiences_plan,SOCIAL,2,0.4,137.5,8.5,0.20791478,6.8321824e-05
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / self_compassion_and_self_worth_rebuilding_coaching,SOCIAL,2,0.4,140.5,53.5,0.20803426,0.0036593974
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / rebuilding_social_support_after_separation_plan,SOCIAL,2,0.4,148.0,50.0,0.20748992,0.0032481998
SOCIAL / social_support_and_belonging / network_building_and_maintenance / reconnection_and_repair / conflict_repair_and_reengagement_support,SOCIAL,2,0.4,151.0,19.0,0.20500311,0.0025220737
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / shared_stress_debrief_ritual,SOCIAL,2,0.4,154.5,14.5,0.20666751,0.00036478043
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / shame_sensitive_conversation_planning,SOCIAL,2,0.4,163.0,15.0,0.20607316,0.0004401058
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / partner_support_during_panic_or_overwhelm_plan,SOCIAL,2,0.4,173.0,9.0,0.20331188,0.0016660541
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / checkins_and_problem_solving / conflict_trigger_mapping_as_couple_exercise,SOCIAL,2,0.4,173.0,18.0,0.20521517,0.0007479936
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / social_skills_training_and_coaching / generalization_and_maintenance / social_setback_review_and_adjustment_session,SOCIAL,2,0.4,178.5,7.5,0.20472625,0.00024295598
SOCIAL / social_support_and_belonging / network_building_and_maintenance / initiation_and_invitation_support / gradual_social_exposure_plan,SOCIAL,2,0.4,193.0,3.0,0.20183656,0.0011950657
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / deescalation_cues_and_signals_agreement,SOCIAL,1,0.2,90.0,0.0,0.21161576,0.0
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / curate_social_media_feed_strategy,SOCIAL,1,0.2,124.0,0.0,0.2059552,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / group_therapy_formats / skills_oriented / emotion_regulation_in_relationships_skills_group,SOCIAL,1,0.2,141.0,0.0,0.2069287,0.0
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / device_free_social_rituals_design,SOCIAL,1,0.2,150.0,0.0,0.20406464,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / sexual_communication_and_consent / intimacy_exercises_and_reconnection / intimacy_recovery_after_health_event_planning,SOCIAL,1,0.2,160.0,0.0,0.20564252,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / assessment_and_formulation / risk_and_safety_in_relationships / digital_interpersonal_safety_planning_session,SOCIAL,1,0.2,162.0,0.0,0.20529366,0.0
SOCIAL / digital_social_environment / digital_social_environment_solutions / safety_privacy_and_conflict / online_conflict_deescalation_strategy,SOCIAL,1,0.2,172.0,0.0,0.20442905,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / positive_interactions_and_appreciation / positive_override_and_repair_buffering_plan,SOCIAL,1,0.2,181.0,0.0,0.20402524,0.0
