feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / romantic_intimacy_and_relationships / sexual_health_access_and_support / clinical_access_and_care / function_and_pain_pathways / pain_with_intercourse_assessment_referral_pathway,SOCIAL,4,0.8,59.25,33.04826,0.21789607,0.013160341
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / intimacy_and_sex_therapy_services / clinical_services / sexual_pain_functional_assessment_and_treatment_planning,SOCIAL,4,0.8,82.75,36.044243,0.2116952,0.008987174
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / link_worker_and_followthrough_support / problem_solving_barriers_during_engagement,SOCIAL,3,0.6,118.666664,9.877022,0.2033832,0.00309534
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_grading_and_stepped_care / low_acuity_skill_building / structured_practice_with_feedback_service,SOCIAL,2,0.4,143.0,47.0,0.20367566,0.0076372996
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / stepwise_engagement_plan,SOCIAL,2,0.4,177.5,18.5,0.19631316,0.00080022216
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / chronic_illness_impact_on_relationship_communication_plan,SOCIAL,2,0.4,178.5,10.5,0.19964054,0.0035885498
SOCIAL / romantic_intimacy_and_relationships / sexual_health_access_and_support / clinical_access_and_care / function_and_pain_pathways / sexual_pain_specialist_referral,SOCIAL,1,0.2,55.0,0.0,0.21907897,0.0
SOCIAL / romantic_intimacy_and_relationships / sexual_health_access_and_support / clinical_access_and_care / function_and_pain_pathways / arousal_difficulty_clinical_assessment_access,SOCIAL,1,0.2,76.0,0.0,0.2144138,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,1,0.2,148.0,0.0,0.20506005,0.0
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / values_and_interests_discovery_for_prescribing,SOCIAL,1,0.2,178.0,0.0,0.20675685,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,1,0.2,190.0,0.0,0.19511034,0.0
