criterion_leaf,criterion_path,predictor_path,_mapping_score
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',880.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',820.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',920.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',780.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',800.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Cognitive_Remediation_and_Rehabilitation',750.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',620.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules',650.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',750.0
*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',700.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',580.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',720.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',750.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',800.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',730.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',900.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Perseverative_Cognition_Interventions',700.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Problem_Solving_Training',680.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',600.0
*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Metacognitive_and_Attention_Based_Interventions',650.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',700.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',680.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',700.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',880.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',700.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',720.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',780.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Stress_Inoculation_and_Coping_Skills',700.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Cognitive_Trauma_Processing',740.0
*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing',760.0
