feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / cognitive_capacity_enhancement_and_stimulation / language_and_verbal_cognition / lexical_and_semantic_fluency / access_and_retrieve_words / word_retrieval_strategy_practice,PSYCHO,5,1.0,1.4,0.48989794,0.27542704,0.01326697
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / elicit_and_capture / monitoring_and_noticing / self_talk_transcription_practice,PSYCHO,5,1.0,2.0,0.6324555,0.25558338,0.0107796285
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / spaced_retrieval_practice,PSYCHO,5,1.0,4.4,1.1999999,0.2454184,0.011549715
PSYCHO / substance_use_recovery_and_behavior_change / craving_and_urge_management / cognitive_skills / self_talk_for_delay_and_choice,PSYCHO,5,1.0,4.8,1.1661904,0.24274532,0.012720498
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / response_prevention_and_urge_work / urge_tolerance_and_surfing / compassionate_self_talk_during_urge,PSYCHO,5,1.0,6.6,1.9595917,0.24073033,0.014714377
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / interpersonal_mindfulness / mindful_speaking_practice,PSYCHO,5,1.0,9.6,7.0313582,0.23968701,0.016827866
PSYCHO / cognitive_behavioral_therapies / cbt_skills_training_libraries / communication_and_repair / conversation_skills / communication_skills_i_statements,PSYCHO,5,1.0,11.6,3.4985712,0.23402286,0.015948063
PSYCHO / cognitive_capacity_enhancement_and_stimulation / executive_function_training / inhibitory_control / stop_suppress_resist / cognitive_impulse_control_self_talk,PSYCHO,5,1.0,14.4,5.9866524,0.23037513,0.0076945587
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / study_skills_training,PSYCHO,5,1.0,19.8,11.565466,0.22904618,0.013478631
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / modify_beliefs_about_thought_danger,PSYCHO,5,1.0,21.6,8.163333,0.2284395,0.015933234
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / assessment_and_functional_analysis / monitoring / avoidance_reduction_plan,PSYCHO,5,1.0,21.8,14.091132,0.22794679,0.012022512
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / advanced_learning_enhancers / relapse_learning_prevention / self_compassion_after_exposure,PSYCHO,5,1.0,24.2,10.264502,0.2258682,0.009144225
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / worry_rumination_discrimination_practice,PSYCHO,5,1.0,24.8,13.658697,0.22649932,0.013935009
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / self_relating_and_repair / validate_and_soothe / compassionate_self_talk_practice,PSYCHO,5,1.0,28.2,17.90419,0.22545652,0.008719271
PSYCHO / cognitive_capacity_enhancement_and_stimulation / language_and_verbal_cognition / lexical_and_semantic_fluency / access_and_retrieve_words / verbal_fluency_letter_cue_practice,PSYCHO,5,1.0,30.0,28.460499,0.22799012,0.016471237
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / rumination_interruption_protocol,PSYCHO,5,1.0,30.2,8.4711275,0.22271983,0.008986958
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / elaboration_strategy,PSYCHO,5,1.0,32.2,9.537295,0.22281449,0.010358831
PSYCHO / third_wave_and_contextual_therapies / act_contextual_behavioral_therapy / cognitive_defusion / word_repetition_defusion,PSYCHO,5,1.0,32.4,29.26158,0.2251509,0.009593116
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / sustained_attention_practice,PSYCHO,5,1.0,32.6,19.581625,0.22398584,0.012513166
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / self_relating_and_repair / aftercare_and_repair_plans / repair_conversation_rehearsal,PSYCHO,5,1.0,33.0,23.117094,0.22471158,0.012974331
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_efficacy_mastery_recall_practice,PSYCHO,5,1.0,33.6,21.703455,0.22362919,0.010138313
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / emotion_regulation_skill_building / compassionate_self_talk_training,PSYCHO,5,1.0,35.8,25.545256,0.22346084,0.0058699427
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / worry_rumination_postponement,PSYCHO,5,1.0,40.6,25.842602,0.22335446,0.01842389
PSYCHO / cognitive_behavioral_therapies / schema_focused_cbt_derivatives / change_techniques / behavioral_pattern_change / practice_and_planning / self_compassionate_inner_dialogue,PSYCHO,5,1.0,41.6,16.70449,0.21988085,0.009883169
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / postpone_analysis_and_ruminate_less,PSYCHO,5,1.0,42.6,16.169106,0.2208167,0.011060205
PSYCHO / cognitive_behavioral_therapies / rational_belief_work_rebt_family / rational_self_talk / coping_language / philosophical_change_dialogue,PSYCHO,5,1.0,43.2,18.594622,0.21934934,0.0077662105
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / selective_attention_practice,PSYCHO,5,1.0,44.4,18.391302,0.22046931,0.012676966
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / learning_strategy_training,PSYCHO,5,1.0,44.6,19.895727,0.21977702,0.010411263
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_flexibility_practice,PSYCHO,5,1.0,45.6,18.336847,0.21985438,0.011847963
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / single_task_focus_practice,PSYCHO,5,1.0,47.6,26.211449,0.22004715,0.012875136
PSYCHO / cognitive_behavioral_therapies / rational_belief_work_rebt_family / rational_self_talk / coping_language / rational_belief_formulation,PSYCHO,5,1.0,48.0,14.184499,0.21807256,0.00872125
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / worry_to_planning_discrimination,PSYCHO,5,1.0,50.2,43.68249,0.2215064,0.015358132
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / external_aids_use_training,PSYCHO,5,1.0,50.8,44.498985,0.22157559,0.014994524
PSYCHO / cognitive_capacity_enhancement_and_stimulation / language_and_verbal_cognition / lexical_and_semantic_fluency / access_and_retrieve_words / verbal_fluency_semantic_category_practice,PSYCHO,5,1.0,52.2,50.574303,0.22205715,0.015030423
PSYCHO / foundations_and_common_factors / psychoeducation_modules / cognition_and_thinking / metacognition_and_beliefs_about_thinking / psychoeducation_worry_as_cognitive_avoidance,PSYCHO,5,1.0,52.4,38.732933,0.2202727,0.017438082
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / inhibition_strategy_training,PSYCHO,5,1.0,56.8,19.893719,0.21714821,0.009683882
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,PSYCHO,5,1.0,58.6,40.60837,0.21816842,0.009870025
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / goal_management_training,PSYCHO,5,1.0,59.0,36.81304,0.21831875,0.013305931
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / in_vivo / social_evaluation_exposure,PSYCHO,5,1.0,60.8,30.746706,0.21754822,0.016088463
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / elicit_and_capture / clarify_meaning / clarify_thought_to_single_sentence,PSYCHO,5,1.0,63.4,25.136427,0.21594672,0.0074458187
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / refocusing_strategy_training,PSYCHO,5,1.0,63.6,44.47741,0.21868773,0.0151165435
