feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / self_soothing_and_couple_soothing_balancing_plan,SOCIAL,5,1.0,31.4,35.057667,0.21284723,0.0029213545
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / parenting_education_and_coaching / parent_stress_support_service,SOCIAL,4,0.8,42.75,43.118298,0.20642255,0.0063186404
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / no_contact_or_low_contact_boundary_planning,SOCIAL,4,0.8,58.75,27.985487,0.20190388,0.003672523
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / co_parenting_or_ex_partner_trigger_management_plan,SOCIAL,4,0.8,85.25,20.825165,0.19807759,0.0014776953
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / parenting_education_and_coaching / emotion_coaching_parenting_program,SOCIAL,4,0.8,85.5,40.438225,0.19907355,0.0052798903
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / partner_support_during_panic_or_overwhelm_plan,SOCIAL,4,0.8,86.0,57.58472,0.20052993,0.007660057
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / parenting_education_and_coaching / positive_reinforcement_parenting_program,SOCIAL,4,0.8,99.75,54.53153,0.1980006,0.0058879657
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / rumination_and_closure_seeking_reduction_plan,SOCIAL,4,0.8,126.0,44.704586,0.1947367,0.0032400943
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / parenting_education_and_coaching / boundary_setting_parenting_program,SOCIAL,4,0.8,143.75,28.934193,0.19350404,0.0024505982
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / self_compassion_and_self_worth_rebuilding_coaching,SOCIAL,4,0.8,147.5,29.00431,0.19801727,0.0067656976
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,3,0.6,66.333336,66.37938,0.20408349,0.009386933
SOCIAL / romantic_intimacy_and_relationships / sexual_health_access_and_support / education_and_adjustment_support / life_transitions_and_changes / intimacy_after_childbirth_adjustment_counseling,SOCIAL,3,0.6,125.0,32.321304,0.19475217,0.0029757682
SOCIAL / family_parenting_and_household_systems / family_and_household_services / family_meetings_and_care_planning / family_psychoeducation_session,SOCIAL,3,0.6,131.33333,45.58021,0.19435239,0.0037477305
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / practical_parenting_supports / parenting_task_sharing_planning,SOCIAL,3,0.6,151.0,11.860298,0.19256885,0.0009594492
SOCIAL / romantic_intimacy_and_relationships / relational_therapeutic_services / separation_and_coparenting_support / emotional_recovery_and_adjustment / rebuilding_social_support_after_separation_plan,SOCIAL,3,0.6,154.0,17.048948,0.19245936,0.0013453999
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / care_roles_and_emotional_labor / compassion_fatigue_risk_mitigation_couple_plan,SOCIAL,3,0.6,154.33333,27.207024,0.19238274,0.0025651425
SOCIAL / family_parenting_and_household_systems / family_and_household_services / family_meetings_and_care_planning / reducing_expressed_emotion_coaching,SOCIAL,3,0.6,163.33333,26.08107,0.19176997,0.001731368
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,2,0.4,79.0,31.0,0.1989672,0.0045894384
SOCIAL / family_parenting_and_household_systems / caregiving_and_respite_solutions / respite_and_relief / caregiver_burnout_prevention_planning,SOCIAL,2,0.4,133.5,38.5,0.19341296,0.002285175
