feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / work_education_and_role_functioning / education_and_training_context_solutions / learning_skills_and_structure / time_and_task_organization_coaching,SOCIAL,5,1.0,54.6,33.85026,0.23113784,0.010214898
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / caregiver_scheduling_coordination,SOCIAL,2,0.4,93.5,50.5,0.24005443,0.028291933
SOCIAL / family_parenting_and_household_systems / caregiving_and_respite_solutions / task_sharing_and_planning / medication_and_appointment_task_support_planning,SOCIAL,2,0.4,113.0,4.0,0.21041746,0.0039518923
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / time_constraints_mitigation_planning,SOCIAL,1,0.2,10.0,0.0,0.29296005,0.0
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / multi_appointment_trip_chaining_planning,SOCIAL,1,0.2,33.0,0.0,0.27308086,0.0
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / flexible_appointment_locating_support,SOCIAL,1,0.2,44.0,0.0,0.26820287,0.0
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / transportation_coordination_for_appointments,SOCIAL,1,0.2,45.0,0.0,0.2677517,0.0
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / work_schedule_coordination_for_care,SOCIAL,1,0.2,54.0,0.0,0.2642645,0.0
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / logistics_and_time / childcare_coordination_for_appointments,SOCIAL,1,0.2,80.0,0.0,0.25512326,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / long_distance_and_travel_context / time_zone_and_communication_window_planning,SOCIAL,1,0.2,90.0,0.0,0.25330234,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / assessment_and_formulation / risk_and_safety_in_relationships / protective_boundary_plan_codesign_session,SOCIAL,1,0.2,97.0,0.0,0.25258473,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / assessment_and_formulation / risk_and_safety_in_relationships / digital_interpersonal_safety_planning_session,SOCIAL,1,0.2,98.0,0.0,0.2525839,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / safety_and_trust_in_support / trusted_person_safety_check_plan,SOCIAL,1,0.2,106.0,0.0,0.2509728,0.0
SOCIAL / community_participation_and_social_prescribing / community_participation_pathway_supports / sustaining_and_integrating / overcommitment_boundary_planning,SOCIAL,1,0.2,116.0,0.0,0.2488091,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / connection_rituals_and_quality_time / device_free_couple_time_ritual_design,SOCIAL,1,0.2,125.0,0.0,0.2472377,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / emotion_in_interaction / deescalation_skills_for_high_arousal_interactions,SOCIAL,1,0.2,137.0,0.0,0.24586003,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / connection_rituals_and_quality_time / quality_time_planning_framework,SOCIAL,1,0.2,139.0,0.0,0.24568208,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / initiation_and_dating / transition_to_commitment / defining_the_relationship_conversation_planning,SOCIAL,1,0.2,143.0,0.0,0.24490167,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / connection_rituals_and_quality_time / relationship_checkin_protocol_design,SOCIAL,1,0.2,145.0,0.0,0.24454983,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / initiation_and_dating / transition_to_commitment / boundary_and_expectation_setting_early_relationship,SOCIAL,1,0.2,164.0,0.0,0.24094117,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / emotion_in_interaction / emotion_regulation_in_conversation_coaching,SOCIAL,1,0.2,171.0,0.0,0.23994154,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / emotion_in_interaction / co_regulation_skills_practice,SOCIAL,1,0.2,185.0,0.0,0.23818558,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / assertiveness_and_boundaries / interpersonal_prioritization_and_overcommitment_boundary_coaching,SOCIAL,1,0.2,193.0,0.0,0.23673601,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / cognitive_communication_and_executive_profile_support / working_memory_load_reduction_in_conversation_strategy_coaching,SOCIAL,1,0.2,196.0,0.0,0.23641922,0.0
SOCIAL / care_navigation_access_and_coordination / access_barrier_reduction_solutions / trust_stigma_and_engagement / first_visit_support_person_planning,SOCIAL,1,0.2,197.0,0.0,0.23640276,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / initiation_and_dating / transition_to_commitment / values_alignment_checkin_protocol_early_stage,SOCIAL,1,0.2,199.0,0.0,0.23631239,0.0
