criterion_leaf,criterion_path,predictor_path,_mapping_score
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',520.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation',600.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',550.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',570.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',700.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',620.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',940.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',920.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',900.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',930.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',900.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',950.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',900.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',920.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',940.0
*paresthesias,pain disorders / neuropathic pain disorders / peripheral neuropathy / *paresthesias,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',900.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',780.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',740.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',720.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification',700.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',760.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',900.0
*reassurance_seeking_for_health,anxiety disorders / specific phobia / other type / nosophobia / *reassurance_seeking_for_health,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',720.0
