criterion_leaf,criterion_path,predictor_path,_mapping_score
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
*excessive_rumination_about_others_judgments,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *excessive_rumination_about_others_judgments,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',920.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',900.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',880.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Bias_and_Attention_Modification',860.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',850.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',840.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Foundations_and_Common_Factors > Therapeutic_Relationship_and_Context',900.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',880.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills',860.0
*interpersonal_withdrawal_from_close_relations,personality disorders / other personality disorders / self-defeating personality disorder / *interpersonal_withdrawal_from_close_relations,'[PSYCHO] > Skills_Libraries > Self_Compassion_and_Self_Relating',860.0
