feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / headache_migraine_log,BIO,5,1.0,2.4,2.8,0.27454573,0.01372362
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / pain_medicine_and_somatic_distress / referral_and_evaluation / headache_and_migraine_specialty_referral,BIO,5,1.0,18.0,18.729656,0.23742494,0.010789509
BIO / medical_assessment_and_physiology_testing / imaging_and_neurophysiology_tests / headache_and_neurovascular_workup / migraine_evaluation_referral,BIO,5,1.0,36.6,50.369038,0.23386092,0.015206413
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_affect_and_stress / ema_anxiety_arousal,BIO,5,1.0,64.8,45.67888,0.2202352,0.007920724
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO,5,1.0,98.4,42.687702,0.21261191,0.008244435
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / sumatriptan,BIO,4,0.8,32.25,23.784185,0.22851995,0.011044336
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / rizatriptan,BIO,4,0.8,35.0,26.78619,0.22815672,0.010735198
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / ditans / lasmiditan,BIO,4,0.8,38.75,20.510668,0.22518404,0.006460462
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / zolmitriptan,BIO,4,0.8,42.0,31.45632,0.22620498,0.009722307
BIO / pharmacology_and_biomedical_treatments / pain_and_somatic_symptom_therapeutics / migraine_modulator_classes / triptans / frovatriptan,BIO,4,0.8,53.0,38.37317,0.22260553,0.010348458
