feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,1.0,0.0,0.28958657,0.03190406
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / metacognitive_scaffolding / monitor_and_adjust / transfer_bridge_explicit_link_to_daily_tasks,PSYCHO,5,1.0,4.8,2.6381812,0.25919655,0.023363443
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / time_blocking_for_valued_actions,PSYCHO,5,1.0,5.4,3.5552778,0.25998467,0.035273913
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / time_and_energy_prioritization,PSYCHO,5,1.0,6.4,3.2,0.25349838,0.019763324
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / time_estimation_strategy_training,PSYCHO,5,1.0,8.6,6.3118935,0.25297973,0.016990365
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / conditioning_and_associations / relearning / reduce_time_checking_behavior,PSYCHO,5,1.0,9.0,9.208692,0.25235647,0.014252274
PSYCHO / cognitive_capacity_enhancement_and_stimulation / learning_and_memory_strategies / prospective_memory / remember_to_do / time_based_prospective_memory_strategy_schedulefree,PSYCHO,5,1.0,9.4,3.2619014,0.2538362,0.033183042
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / skills_under_time_pressure_rehearsal,PSYCHO,5,1.0,10.4,4.0792155,0.25347686,0.03462787
PSYCHO / cognitive_capacity_enhancement_and_stimulation / cognitive_offloading_and_external_aids / attention_support_systems / reduce_distraction / interruptions_handling_routine,PSYCHO,5,1.0,12.0,2.8982754,0.24928263,0.027719224
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / behavioral_planning_and_execution_skills / time_blocking_for_practice_and_routine,PSYCHO,5,1.0,12.0,7.127412,0.25175482,0.030971756
PSYCHO / cognitive_capacity_enhancement_and_stimulation / program_setup_and_transfer / metacognitive_scaffolding / monitor_and_adjust / strategy_shift_when_stuck_routine,PSYCHO,5,1.0,16.2,8.930845,0.24456139,0.019126952
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / skill_matching_to_function_practice,PSYCHO,5,1.0,17.0,9.359488,0.24431598,0.022399934
PSYCHO / cognitive_behavioral_therapies / sleep_related_cognitive_behavioral_interventions / presleep_mental_skills / detachment_and_unloading / presleep_detachment_routine_design_psychological,PSYCHO,5,1.0,18.8,14.076932,0.24412027,0.02253039
PSYCHO / cognitive_capacity_enhancement_and_stimulation / processing_speed_and_efficiency / efficiency_strategies / reduce_cognitive_load / precommit_to_decision_rules_practice,PSYCHO,5,1.0,21.4,9.178235,0.24209678,0.022325084
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_belief_elicitation_and_targeting_routine,PSYCHO,5,1.0,23.2,10.087616,0.24069735,0.021070302
