pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID028,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,*visual_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,910.0,,910.0
pseudoprofile_FTC_ID028,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,900.0,,900.0
pseudoprofile_FTC_ID028,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback','[BIO] / Neuromodulation_and_Neurostimulation / Biofeedback_and_Neurofeedback',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,*visual_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,900.0,,900.0
pseudoprofile_FTC_ID028,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Family',neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,880.0,,880.0
pseudoprofile_FTC_ID028,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation','[BIO] / Neuromodulation_and_Neurostimulation / Digital_and_Immersive_Neuromodulation',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,*visual_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,880.0,,880.0
pseudoprofile_FTC_ID028,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,880.0,,880.0
pseudoprofile_FTC_ID028,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,860.0,,860.0
pseudoprofile_FTC_ID028,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,860.0,,860.0
pseudoprofile_FTC_ID028,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Pain_and_Somatic_Pharmacotherapy_Classes',neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,*post_concussive_headache,neurocognitive disorders / mild neurocognitive disorder / due to traumatic brain injury / repetitive mild tbi / *post_concussive_headache,860.0,,860.0
pseudoprofile_FTC_ID028,'[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation','[BIO] / Neuromodulation_and_Neurostimulation / Implantable_Central_Neuromodulation',neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,*visual_hypersensitivity,neurodevelopmental disorders / other neurodevelopmental disorders / sensory processing disorder / *visual_hypersensitivity,860.0,,860.0
