criterion_leaf,criterion_path,predictor_path,_mapping_score
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',900.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',850.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation',880.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',920.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',880.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',830.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',820.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',900.0
*jealousy,emotional / affective process / emotion process / *jealousy,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy',840.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',800.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',770.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',750.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',930.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',890.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Sleep_and_Circadian > Sleep_Environment',860.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',750.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',750.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy',740.0
*low_self_esteem,personality disorders / other personality disorders / depressive personality disorder / *low_self_esteem,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',780.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',700.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',700.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',860.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills',820.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',720.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',780.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',720.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Assessment_and_Goal_Setting',650.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Conflict_and_Relationship_Repair',600.0
*preventing destructive habits,psychological / self-acceptance / self-respect / refusing harmful behaviors / *preventing destructive habits,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',600.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Interpersonal_and_Attachment_Therapies > Interpersonal_Therapy_Family',780.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Systemic_Couple_Family_Parenting > Parenting_And_Caregiver_Interventions',800.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',900.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy',800.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Functional_Analytic_Behavior_Therapy',700.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',1000.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Stress_Inoculation_and_Coping_Skills',650.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[SOCIAL] > Family_Parenting_and_Household_Systems > Caregiving_and_Respite_Solutions',700.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[SOCIAL] > Romantic_Intimacy_and_Relationships > Relationship_Safety_and_Protection',760.0
*promotion_overlook_coping,early_adulthood / emotional_development / resilience_architecture / disappointment_processing / *promotion_overlook_coping,'[SOCIAL] > Work_Education_and_Role_Functioning > Education_and_Training_Context_Solutions',700.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',830.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',850.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',800.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',950.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',820.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Sleep_and_Circadian > Sleep_Environment',800.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',780.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies',900.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring',780.0
*repetitive_negative_rumination_cycles,anxiety disorders / generalized anxiety disorder / with cognitive rumination / *repetitive_negative_rumination_cycles,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
