leaf_path,leaf_path_canonical,hyde_score_raw,hyde_score_scaled
BIO / nutrition_hydration_and_metabolic_health / caffeine_and_stimulant_intake_modulation / caffeine_reduction_plan,BIO / nutrition_hydration_and_metabolic_health / caffeine_and_stimulant_intake_modulation / caffeine_reduction_plan,0.1965212076902389,196.5212076902389
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / cognition_and_energy_selfreports / decision_fatigue_selfreport,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / cognition_and_energy_selfreports / decision_fatigue_selfreport,0.2122129052877426,212.2129052877426
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / cognition_and_energy_selfreports / fatigue_severity_selfreport,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / cognition_and_energy_selfreports / fatigue_severity_selfreport,0.1996196508407592,199.6196508407592
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_cognition_and_energy / ema_fatigue,BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_cognition_and_energy / ema_fatigue,0.2044609636068344,204.4609636068344
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / shift_work_adaptation_plan,BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / shift_work_adaptation_plan,0.2145126312971115,214.5126312971115
BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,BIO / sleep_circadian_and_restoration / circadian_entrainment / context_shift_plans / weekend_social_shift_mitigation,0.1992811560630798,199.2811560630798
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / cognitive_reframe_for_performance_pressure,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / cognitive_reframe_for_performance_pressure,0.2189436703920364,218.9436703920364
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / identity_based_habit_work,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / identity_based_habit_work,0.2041076272726059,204.1076272726059
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / performance_routine_design,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / performance_routine_design,0.2106227129697799,210.6227129697799
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / strengths_utilization_planning,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / strengths_utilization_planning,0.1976724565029144,197.6724565029144
