feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / social_connection_investment_plan,PSYCHO,5,1.0,3.6,0.8,0.28841978,0.006214659
PSYCHO / change_process_and_therapeutic_phases / phase_management_and_sequencing / flourishing_and_prevention_crosscutting / social_connection_investment_plan,PSYCHO,5,1.0,12.4,2.6532998,0.26143494,0.00883156
PSYCHO / core_psychological_skills_toolkits / interpersonal_effectiveness_and_relational_repair / connection_and_social_fluency / initiate_and_deepen / social_initiation_practice,PSYCHO,5,1.0,13.0,8.625544,0.26266107,0.014402346
PSYCHO / substance_use_recovery_and_behavior_change / rehabilitation_engagement_and_skill_use / program_utilization_skills / engage_in_groups_with_intention_practice,PSYCHO,5,1.0,27.4,11.959933,0.24849756,0.008523739
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / social_support_mobilization_plan,PSYCHO,5,1.0,28.4,7.7097344,0.24652329,0.0053773406
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_social_support_as_opportunity_design,PSYCHO,5,1.0,29.4,5.0833063,0.2449232,0.0044213277
PSYCHO / interpersonal_and_attachment_therapies / interpersonal_therapy_family / social_support_mobilization,PSYCHO,5,1.0,42.4,14.880859,0.24021275,0.009912337
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / support_seeking_and_receiving_plan,PSYCHO,5,1.0,49.2,13.614698,0.23782797,0.0054652253
PSYCHO / core_psychological_skills_toolkits / interpersonal_effectiveness_and_relational_repair / connection_and_social_fluency / initiate_and_deepen / trust_building_microbehaviors,PSYCHO,5,1.0,61.6,27.48527,0.23494871,0.011303022
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / lifestyle_performance_and_wellbeing_integration / strengths_in_new_context_experiment,PSYCHO,5,1.0,63.6,30.083883,0.23474269,0.003760854
PSYCHO / core_psychological_skills_toolkits / interpersonal_effectiveness_and_relational_repair / connection_and_social_fluency / initiate_and_deepen / small_talk_practice,PSYCHO,5,1.0,65.6,44.011814,0.23502362,0.013530167
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / in_vivo / social_evaluation_exposure,PSYCHO,5,1.0,67.4,29.54048,0.23354833,0.009828552
PSYCHO / substance_use_recovery_and_behavior_change / interpersonal_and_group_recovery_skills / support_engagement_skills / offer_support_to_others_as_commitment_practice,PSYCHO,5,1.0,74.8,41.155315,0.23376076,0.010574727
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / rodbt_social_signaling_and_connection_implementation,PSYCHO,5,1.0,86.0,20.851858,0.22880769,0.0055278456
PSYCHO / core_psychological_skills_toolkits / interpersonal_effectiveness_and_relational_repair / connection_and_social_fluency / initiate_and_deepen / vulnerability_sharing_practice,PSYCHO,5,1.0,105.2,49.62016,0.22642541,0.011650844
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / generalization_and_context_variation / social_context_variation_practice_assignment,PSYCHO,5,1.0,106.4,34.109234,0.22578962,0.0076783826
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,117.0,35.59775,0.22380415,0.0028627792
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / flourishing_and_nonclinical_optimization_maintenance / connection_and_community_maintenance_routine,PSYCHO,5,1.0,138.6,26.104406,0.22056282,0.004011479
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / daily_routine_embedding_plan,PSYCHO,4,0.8,99.0,47.502632,0.22804184,0.0065627587
PSYCHO / change_process_and_therapeutic_phases / maintenance_and_transfer / flourishing_and_nonclinical_optimization_maintenance / prosocial_acts_planning_routine,PSYCHO,4,0.8,118.0,12.124355,0.22078153,0.0035598592
PSYCHO / humanistic_and_experiential_therapies / existential_and_meaning_centered_interventions / isolation_connection_exploration,PSYCHO,4,0.8,124.5,24.60183,0.22471735,0.0026043062
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / commitment_device_setup_when_appropriate,PSYCHO,4,0.8,136.25,49.595238,0.21963193,0.005777083
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_modeling_and_observational_learning_plan,PSYCHO,4,0.8,139.75,44.364258,0.22049448,0.005105445
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / relational_and_insession_experiential_work / social_signaling_skills_experiments,PSYCHO,4,0.8,141.25,47.688442,0.22325276,0.004384934
PSYCHO / cognitive_behavioral_therapies / cbt_skills_training_libraries / social_confidence_practice / rehearsal_and_feedback / exposure_aligned_social_skills_practice,PSYCHO,4,0.8,154.25,30.719498,0.21874568,0.008302004
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / coping_repertoire_expansion_practice,PSYCHO,4,0.8,155.25,41.487198,0.2173632,0.007883587
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / identity_supporting_environment_redesign,PSYCHO,4,0.8,155.75,44.23446,0.21895291,0.0050896304
PSYCHO / substance_use_recovery_and_behavior_change / cbt_based_recovery_skills / coping_skills_training / coping_with_social_pressure_without_use,PSYCHO,4,0.8,170.75,26.920021,0.21545032,0.0064080223
PSYCHO / substance_use_recovery_and_behavior_change / rehabilitation_engagement_and_skill_use / program_utilization_skills / ask_for_help_early_in_program_context,PSYCHO,3,0.6,114.333336,14.007934,0.22059174,0.005886601
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_barrier_solving_and_skills_build,PSYCHO,3,0.6,153.66667,22.484564,0.21606779,0.0063057207
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / skill_matching_to_function_practice,PSYCHO,3,0.6,161.33333,28.592928,0.2152683,0.0074735535
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,PSYCHO,2,0.4,72.0,10.0,0.22618496,0.002852492
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / remove_temptations_precommitment_plan,PSYCHO,2,0.4,98.0,3.0,0.22060183,0.0058130845
PSYCHO / substance_use_recovery_and_behavior_change / interpersonal_and_group_recovery_skills / support_engagement_skills / group_participation_skills,PSYCHO,2,0.4,98.5,14.5,0.22594544,0.0024838597
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / boundary_with_external_stressors_plan,PSYCHO,2,0.4,117.0,3.0,0.21822242,0.00475201
PSYCHO / third_wave_and_contextual_therapies / radically_open_skills_based_therapy / social_signaling_skills,PSYCHO,2,0.4,125.5,25.5,0.22263566,0.0028062612
