feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_overload_recovery_plan,SOCIAL,5,1.0,79.8,19.0305,0.21405046,0.007343484
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,3,0.6,90.333336,53.105766,0.20835578,0.0007218591
SOCIAL / work_education_and_role_functioning / work_and_occupational_solutions / job_retention_and_support / energy_and_pacing_for_work_planning,SOCIAL,3,0.6,118.333336,17.326921,0.2045254,0.0044407686
SOCIAL / social_support_and_belonging / network_building_and_maintenance / initiation_and_invitation_support / gradual_social_exposure_plan,SOCIAL,2,0.4,86.5,15.5,0.21459894,0.0070135593
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_grading_and_stepped_care / low_acuity_skill_building / structured_practice_with_feedback_service,SOCIAL,2,0.4,88.0,29.0,0.20501688,0.004045084
SOCIAL / community_participation_and_social_prescribing / community_participation_pathway_supports / sustaining_and_integrating / energy_and_pacing_planning_for_attendance,SOCIAL,2,0.4,96.5,40.5,0.20475173,0.0055011585
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,2,0.4,129.5,66.5,0.20239924,0.0063637495
SOCIAL / community_participation_and_social_prescribing / community_participation_pathway_supports / sustaining_and_integrating / overcommitment_boundary_planning,SOCIAL,2,0.4,137.5,30.5,0.20557237,0.005801648
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / stepwise_engagement_plan,SOCIAL,1,0.2,84.0,0.0,0.20659335,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / assessment_and_formulation / intake_and_goals / shared_treatment_target_prioritization_session,SOCIAL,1,0.2,162.0,0.0,0.19997522,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / cognitive_communication_and_executive_profile_support / conversation_planning_with_executive_support_coaching,SOCIAL,1,0.2,199.0,0.0,0.19775863,0.0
