feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / worry_to_planning_discrimination,PSYCHO,5,1.0,1.8,1.6000001,0.25693953,0.005924351
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / tolerance_of_uncertainty / cognitive_and_behavioral / cognitive_defusion_worry,PSYCHO,5,1.0,4.8,2.3151672,0.24326964,0.006747128
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / future_oriented_description,PSYCHO,5,1.0,5.0,2.9664795,0.24211371,0.0095100915
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / tolerance_of_uncertainty / cognitive_and_behavioral / worry_as_avoidance_recognition,PSYCHO,5,1.0,6.0,3.0331502,0.24228695,0.005723044
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / problem_solving_vs_worry_discrimination,PSYCHO,5,1.0,9.0,4.816638,0.23820968,0.005188203
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / worry_rumination_postponement,PSYCHO,5,1.0,14.2,13.702554,0.23456252,0.007970271
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / attention_refocusing_routine,PSYCHO,5,1.0,17.6,13.922644,0.23124155,0.0055632475
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / emotion_linked_reappraisal / threat_and_anxiety / reattribute_threat_to_arousal_sensitivity,PSYCHO,5,1.0,19.4,6.3435006,0.22356978,0.007759668
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO,5,1.0,19.4,9.8305645,0.22483575,0.012725352
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / worry_management / contain_and_reorient / worry_postponement_skill,PSYCHO,5,1.0,19.4,12.240915,0.22876444,0.0049008997
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / emotion_regulation_skills / change_based_skills / opposite_action_and_action_shaping / behavioral_activation_for_low_mood,PSYCHO,5,1.0,20.6,12.240915,0.22437544,0.013427365
PSYCHO / foundations_and_common_factors / psychoeducation_modules / cognition_and_thinking / metacognition_and_beliefs_about_thinking / psychoeducation_meta_worry_and_safety_seeking,PSYCHO,5,1.0,21.0,13.38656,0.22926691,0.010273844
SOCIAL / socioeconomic_and_material_resource_solutions / financial_and_benefits_support / financial_counseling_and_protection / budgeting_support_service,SOCIAL,5,1.0,21.6,24.245413,0.23144849,0.023556117
