feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / family_parenting_and_household_systems / family_and_household_services / household_systems_and_routines / noise_and_sensory_environment_home_adjustment,SOCIAL,5,1.0,16.0,19.626513,0.24503013,0.019796416
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / grounding_and_return_to_connection_steps,SOCIAL,4,0.8,154.5,23.900837,0.2075492,0.0018704474
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_learning_and_neurodevelopmental_profile_support / sensory_aware_interaction_planning_coaching,SOCIAL,3,0.6,26.333334,18.190351,0.2263752,0.004669532
SOCIAL / community_participation_and_social_prescribing / community_participation_pathway_supports / discovery_and_fit / sensory_friendly_option_locating,SOCIAL,3,0.6,94.0,34.842503,0.21356654,0.004108925
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / barriers_to_engagement_assessment,SOCIAL,3,0.6,110.666664,61.211834,0.21374679,0.004158067
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / partner_support_during_panic_or_overwhelm_plan,SOCIAL,3,0.6,162.0,38.113865,0.20655055,0.002905832
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / safety_and_trust_in_support / reduce_toxic_relationship_exposure_plan,SOCIAL,2,0.4,60.0,16.0,0.21866238,0.0027084798
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / cognitive_communication_and_executive_profile_support / conversation_planning_with_executive_support_coaching,SOCIAL,2,0.4,90.5,3.5,0.21380007,0.00056575984
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / stepwise_engagement_plan,SOCIAL,2,0.4,97.5,39.5,0.21398081,0.0047863126
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / practical_barrier_supports / accessibility_support_for_community_program,SOCIAL,2,0.4,116.0,70.0,0.21246652,0.008835971
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / core_interpersonal_skills / emotion_in_interaction / deescalation_skills_for_high_arousal_interactions,SOCIAL,2,0.4,130.0,35.0,0.2104069,0.0027740672
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / notification_and_attention_management_plan,SOCIAL,2,0.4,133.0,18.0,0.21187216,0.00078774244
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / digital_overload_recovery_plan,SOCIAL,2,0.4,134.5,5.5,0.21169263,0.002588451
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / sexual_communication_and_consent / desire_discrepancy_and_arousal / stress_fatigue_and_desire_interference_plan,SOCIAL,2,0.4,147.0,29.0,0.20888126,0.0021153688
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / sensory_aware_intimacy_planning_coaching,SOCIAL,2,0.4,153.5,6.5,0.20817727,0.0011166781
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / meaningful_activity_with_others_planning,SOCIAL,2,0.4,182.0,9.0,0.2061966,0.00090574473
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_anxiety_and_avoidance_profile_support / graded_interpersonal_exposure_coaching_service,SOCIAL,1,0.2,48.0,0.0,0.2206908,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / social_anxiety_and_avoidance_profile_support / post_interaction_rumination_reduction_coaching,SOCIAL,1,0.2,72.0,0.0,0.21651639,0.0
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / communication_and_connection / stress_and_coregulation / sleep_fatigue_and_irritability_risk_mitigation_plan,SOCIAL,1,0.2,72.0,0.0,0.21496516,0.0
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / social_prescribing_assessment,SOCIAL,1,0.2,127.0,0.0,0.21106263,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / social_skills_training_and_coaching / generalization_and_maintenance / relapse_prevention_for_interpersonal_avoidance_patterns,SOCIAL,1,0.2,130.0,0.0,0.21044306,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / clinical_specialization_focus / cognitive_communication_and_executive_profile_support / fatigue_and_pacing_for_social_interaction_coaching,SOCIAL,1,0.2,133.0,0.0,0.21031648,0.0
SOCIAL / social_support_and_belonging / network_building_and_maintenance / initiation_and_invitation_support / gradual_social_exposure_plan,SOCIAL,1,0.2,182.0,0.0,0.20629048,0.0
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / practical_barrier_supports / language_access_support_for_community_program,SOCIAL,1,0.2,186.0,0.0,0.20615786,0.0
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / social_skills_training_and_coaching / generalization_and_maintenance / maintenance_plan_for_interpersonal_skills,SOCIAL,1,0.2,191.0,0.0,0.20582831,0.0
SOCIAL / social_support_and_belonging / belonging_isolation_and_meaning / loneliness_reduction_planning / barrier_analysis_for_social_withdrawal,SOCIAL,1,0.2,199.0,0.0,0.20257549,0.0
