criterion_leaf,criterion_path,predictor_path,_mapping_score
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',750.0
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',900.0
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',880.0
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Sleep_and_Circadian > Sleep_Environment',860.0
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',780.0
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',760.0
*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,'[BIO] > Sleep_and_Circadian > Sleep_Supplements',740.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',860.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Neuromodulation_and_Neurostimulation > Sensory_and_Network_Modulation',780.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',820.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages',800.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',790.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',780.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',790.0
*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',880.0
