criterion_leaf,criterion_path,predictor_path,_mapping_score
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[BIO] > Nutrition_and_Metabolism > Dietary_Patterns',720.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',780.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[BIO] > Nutrition_and_Metabolism > Meal_Templates',680.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools',780.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[BIO] > Somatic_and_Interventional > Care_Pathway_and_Safety_Infrastructure',720.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',820.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',900.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',700.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',790.0
*apparent_lack_of_interest_in_eating,feeding and eating disorders / avoidant or restrictive food intake disorder (arfid) / apparent lack of interest or low appetite subtype / *apparent_lack_of_interest_in_eating,'[SOCIAL] > Care_Navigation_Access_and_Coordination > Care_Navigation_and_Access',700.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Nutrition_and_Metabolism > Dietary_Patterns',720.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',780.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Nutrition_and_Metabolism > Meal_Templates',700.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Pharmacology_and_Biomedical_Treatments > Endocrine_and_Metabolic_Pharmacotherapy_Classes',540.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',620.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',880.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies',480.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Sleep_and_Circadian > Sleep_Environment',520.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes',560.0
*craving_for_high_calorie_snacks_at_night,feeding and eating disorders / night eating syndrome / *craving_for_high_calorie_snacks_at_night,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',820.0
*evening_hyperphagia,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *evening_hyperphagia,'[BIO] > Nutrition_and_Metabolism > Dietary_Patterns',700.0
*evening_hyperphagia,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *evening_hyperphagia,'[BIO] > Nutrition_and_Metabolism > Meal_Planning_and_Structure',680.0
*evening_hyperphagia,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *evening_hyperphagia,'[BIO] > Nutrition_and_Metabolism > Meal_Templates',650.0
*evening_hyperphagia,feeding and eating disorders / binge-eating disorder / night eating variant (binge-focused) / *evening_hyperphagia,'[BIO] > Nutrition_and_Metabolism > Medical_Nutrition_Therapy_Tools',600.0
