feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
SOCIAL / family_parenting_and_household_systems / caregiving_and_respite_solutions / task_sharing_and_planning / medication_and_appointment_task_support_planning,SOCIAL,5,1.0,36.6,17.984438,0.22970684,0.014096093
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / sensory_aware_intimacy_planning_coaching,SOCIAL,5,1.0,71.8,39.836666,0.2232322,0.0075686877
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / social_skills_training_and_coaching / generalization_and_maintenance / maintenance_plan_for_interpersonal_skills,SOCIAL,5,1.0,74.8,40.246243,0.22237925,0.009612387
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / medical_appointments_attendance_and_support_role_planning,SOCIAL,4,0.8,87.25,47.124172,0.2180577,0.009819795
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / disability_aware_intimacy_adaptation_planning,SOCIAL,4,0.8,89.5,50.361195,0.21818782,0.006411201
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / stepwise_engagement_plan,SOCIAL,3,0.6,100.333336,34.72111,0.2171713,0.006228798
SOCIAL / work_education_and_role_functioning / education_and_training_context_solutions / learning_skills_and_structure / time_and_task_organization_coaching,SOCIAL,3,0.6,110.333336,11.897713,0.21986562,0.01005539
SOCIAL / family_parenting_and_household_systems / caregiving_and_respite_solutions / task_sharing_and_planning / family_care_task_sharing_planning,SOCIAL,3,0.6,111.666664,24.716166,0.21966578,0.0129376175
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / medication_impact_on_desire_conversation_preparation,SOCIAL,3,0.6,123.333336,44.946884,0.20888174,0.0035615698
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / chronic_illness_impact_on_relationship_communication_plan,SOCIAL,3,0.6,123.666664,35.159954,0.20862377,0.0034435678
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / emotional_intimacy_and_vulnerability / self_soothing_and_couple_soothing_balancing_plan,SOCIAL,3,0.6,124.0,42.66927,0.20847815,0.0047734794
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / social_skills_training_and_coaching / generalization_and_maintenance / social_setback_review_and_adjustment_session,SOCIAL,3,0.6,132.33333,55.70358,0.20852607,0.0028671934
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_maintenance_and_enrichment / connection_rituals_and_quality_time / quality_time_planning_framework,SOCIAL,3,0.6,149.0,36.887215,0.21074484,0.012855656
SOCIAL / family_parenting_and_household_systems / family_and_household_services / household_systems_and_routines / shared_calendar_and_task_management_setup,SOCIAL,2,0.4,13.0,7.0,0.2545961,0.0072547644
SOCIAL / family_parenting_and_household_systems / parenting_and_caregiver_support / practical_parenting_supports / parenting_task_sharing_planning,SOCIAL,2,0.4,62.5,16.5,0.23311931,0.0021805018
SOCIAL / digital_social_environment / digital_social_environment_solutions / boundaries_and_wellbeing / notification_and_attention_management_plan,SOCIAL,2,0.4,98.5,54.5,0.21934202,0.005183853
SOCIAL / interpersonal_therapeutic_solutions / interpersonal_therapeutic_and_coaching_services / social_skills_training_and_coaching / generalization_and_maintenance / between_session_social_practice_assignment_coaching,SOCIAL,2,0.4,103.5,50.5,0.2182039,0.006296158
SOCIAL / romantic_intimacy_and_relationships / romantic_relationship_skills_and_support / relationship_structure_and_life_context / health_disability_and_care_context / fatigue_and_pacing_planning_for_intimacy,SOCIAL,2,0.4,144.0,32.0,0.20435573,0.00011998415
SOCIAL / community_participation_and_social_prescribing / social_prescribing_and_community_linkage / assessment_and_plan / barriers_to_engagement_assessment,SOCIAL,2,0.4,150.5,46.5,0.20690924,0.0014432296
