pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,920.0,,920.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,900.0,,900.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,900.0,,900.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,900.0,,900.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,880.0,,880.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,880.0,,880.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies','[BIO] / Sleep_and_Circadian / Sleep_Devices_and_Technologies',sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,880.0,,880.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,*inability_to_resleep_after_premature_wake,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *inability_to_resleep_after_premature_wake,880.0,,880.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,*impaired_daytime_functioning,sleep-wake disorders / insomnia disorders / unspecified insomnia disorder / *impaired_daytime_functioning,860.0,,860.0
pseudoprofile_FTC_ID021,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies','[BIO] / Sleep_and_Circadian / Sleep_Devices_and_Technologies',substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,*sleep_disruption_due_to_social_media_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / social media addiction / *sleep_disruption_due_to_social_media_use,860.0,,860.0
