criterion_leaf,criterion_path,predictor_path,_mapping_score
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[BIO] > Movement_and_Bodywork > Digital_and_Remote_Therapy_Formats',700.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',650.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries',850.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',900.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Care_Delivery_Formats',680.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports',670.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills',840.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy',820.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > DBT_Skills_Based_Therapy',800.0
*anticipatory_anxiety_in_social_evaluative_contexts,anxiety disorders / social anxiety disorder / generalized / fear of negative evaluation / *anticipatory_anxiety_in_social_evaluative_contexts,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',860.0
*intrusive_reexperiencing_episodes,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / technological or industrial disaster / *intrusive_reexperiencing_episodes,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',860.0
*intrusive_reexperiencing_episodes,trauma- and stressor-related disorders / posttraumatic stress spectrum / posttraumatic stress disorder / by precipitating trauma / technological or industrial disaster / *intrusive_reexperiencing_episodes,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',850.0
