criterion_leaf,criterion_path,predictor_path,_mapping_score
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',520.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Implantable_Central_Neuromodulation',600.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family',550.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',570.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',540.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',700.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',650.0
*cue_triggered_panic_attack_occurrence,anxiety disorders / panic disorder / situationally predisposed panic attacks / *cue_triggered_panic_attack_occurrence,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',620.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback',800.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Neuromodulation_and_Neurostimulation > Digital_and_Immersive_Neuromodulation',750.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family',790.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Targets',780.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes',720.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes',700.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes',700.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment',700.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices',680.0
*easily_distracted_by_external_stimuli,neurodevelopmental disorders / attention-deficit or hyperactivity disorder (adhd) / other specified adhd / *easily_distracted_by_external_stimuli,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks',700.0
*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',700.0
*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,'[BIO] > Movement_and_Bodywork > Balance_and_Coordination_Modalities',650.0
*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,'[BIO] > Movement_and_Bodywork > Bodywork_and_Physical_Therapies',600.0
*engaging in relaxing activities,emotional / positive emotions / playfulness / leisure engagement / relaxation techniques / *engaging in relaxing activities,'[BIO] > Movement_and_Bodywork > Strength_and_Resistance_Modalities',640.0
