pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,950.0,,950.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,940.0,,940.0
pseudoprofile_FTC_ID034,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback','[BIO] / Neuromodulation_and_Neurostimulation / Biofeedback_and_Neurofeedback',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,940.0,,940.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,930.0,,930.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / ACT_Contextual_Behavioral_Therapy',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,920.0,,920.0
pseudoprofile_FTC_ID034,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Family',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,920.0,,920.0
pseudoprofile_FTC_ID034,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Pain_and_Somatic_Pharmacotherapy_Classes',pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,900.0,,900.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,900.0,,900.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Radically_Open_Skills_Based_Therapy',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,900.0,,900.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,900.0,,900.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,900.0,,900.0
pseudoprofile_FTC_ID034,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,900.0,,900.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',pain disorders / musculoskeletal pain disorders / ankylosing spondylitis pain / *catastrophizing_pain_thoughts_present,*catastrophizing_pain_thoughts_present,pain disorders / musculoskeletal pain disorders / ankylosing spondylitis pain / *catastrophizing_pain_thoughts_present,900.0,,900.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,*paroxysmal_pain_attacks,pain disorders / neuropathic pain disorders / post-stroke pain / *paroxysmal_pain_attacks,900.0,,900.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > CBT_Skills_Training_Libraries','[PSYCHO] / Cognitive_Behavioral_Therapies / CBT_Skills_Training_Libraries',pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,890.0,,890.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',emotional / subjective affective feeling / *feeling in control,*feeling in control,emotional / subjective affective feeling / *feeling in control,880.0,,880.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,880.0,,880.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,880.0,,880.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring','[PSYCHO] / Cognitive_Behavioral_Therapies / Cognitive_Restructuring',depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,880.0,,880.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',emotional / subjective affective feeling / *feeling in control,*feeling in control,emotional / subjective affective feeling / *feeling in control,860.0,,860.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,*pain_fluctuation_with_psychological_stress,pain disorders / functional pain disorders / pain disorder associated with psychological factors / *pain_fluctuation_with_psychological_stress,860.0,,860.0
pseudoprofile_FTC_ID034,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,*hopelessness,depressive disorders / persistent depressive disorder (dysthymia) / with pure dysthymic syndrome / *hopelessness,860.0,,860.0
pseudoprofile_FTC_ID034,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',pain disorders / musculoskeletal pain disorders / ankylosing spondylitis pain / *catastrophizing_pain_thoughts_present,*catastrophizing_pain_thoughts_present,pain disorders / musculoskeletal pain disorders / ankylosing spondylitis pain / *catastrophizing_pain_thoughts_present,860.0,,860.0
pseudoprofile_FTC_ID034,'[BIO] > Pharmacology_and_Biomedical_Treatments > AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / AntiInflammatory_and_Immunomodulatory_Pharmacotherapy_Classes',pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,*pain_intensity_0to10,pain disorders / cancer-related pain / bone pain due to metastases / *pain_intensity_0to10,850.0,,850.0
