criterion_leaf,criterion_path,predictor_path,_mapping_score
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation',880.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning',860.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning',840.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions',900.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy',820.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Assessment_and_Goal_Setting',790.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Contextual_and_Practical_Supports',770.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[SOCIAL] > Interpersonal_Therapeutic_Solutions > Therapy_and_Support_Formats',760.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance',820.0
*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,'[SOCIAL] > Social_Support_and_Belonging > Support_Network_Development',800.0
*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,'[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities',780.0
