leaf_path,leaf_path_canonical,hyde_score_raw,hyde_score_scaled
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / cognitive_reframe_for_performance_pressure,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / cognitive_reframe_for_performance_pressure,0.2394269108772277,239.4269108772277
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / reflect_on_learned_lessons_practice,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / reflect_on_learned_lessons_practice,0.2310304045677185,231.0304045677185
PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / time_and_energy_prioritization,PSYCHO / brief_and_motivational_approaches / coaching_and_behavior_change_support / time_and_energy_prioritization,0.2441937178373336,244.1937178373336
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / amplify_existing_successful_strategies,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / amplify_existing_successful_strategies,0.2258510589599609,225.8510589599609
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / compliments_strategic,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / compliments_strategic,0.2254535406827926,225.4535406827926
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / coping_questions,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / coping_questions,0.227505549788475,227.505549788475
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / identify_preferred_signs_of_change,0.2478298395872116,247.8298395872116
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / resource_talk_elicitation,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / resource_talk_elicitation,0.2291785329580307,229.1785329580307
PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,PSYCHO / brief_and_motivational_approaches / solution_focused_brief_therapy / small_steps_planning,0.2312110066413879,231.2110066413879
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / mbct_relating_differently_to_thoughts_implementation,0.2343446463346481,234.3446463346481
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / metacognitive_therapy_detached_mindfulness_and_worry_control_implementation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / metacognitive_therapy_detached_mindfulness_and_worry_control_implementation,0.2355678379535675,235.5678379535675
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_fear_to_action_channeling_plan,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / protection_motivation_theory_solutions / pmt_fear_to_action_channeling_plan,0.2417263239622116,241.7263239622116
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_barrier_solving_and_skills_build,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_barrier_solving_and_skills_build,0.2270436882972717,227.0436882972717
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_outcome_expectancy_reality_testing,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_outcome_expectancy_reality_testing,0.2250201404094696,225.0201404094696
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_efficacy_mastery_recall_practice,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_efficacy_mastery_recall_practice,0.225478246808052,225.478246808052
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,0.2375686913728714,237.5686913728714
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_social_support_as_opportunity_design,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_social_support_as_opportunity_design,0.2257035374641418,225.7035374641418
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_attitude_clarification_conversation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_attitude_clarification_conversation,0.2274263501167297,227.4263501167297
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_belief_elicitation_and_targeting_routine,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_belief_elicitation_and_targeting_routine,0.2382649630308151,238.2649630308151
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_intention_strengthening_commitment_step,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_intention_strengthening_commitment_step,0.2274277508258819,227.4277508258819
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_perceived_control_barrier_solving,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / theory_of_planned_behavior_solutions / tpb_perceived_control_barrier_solving,0.2248105406761169,224.8105406761169
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / ttm_stages_of_change_solutions / ttm_decisional_balance_update_routine,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / ttm_stages_of_change_solutions / ttm_decisional_balance_update_routine,0.2297016233205795,229.7016233205795
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / ttm_stages_of_change_solutions / ttm_precontemplation_engagement_conversation,PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / ttm_stages_of_change_solutions / ttm_precontemplation_engagement_conversation,0.2335770428180694,233.5770428180694
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / communication_pattern_change_practice,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / communication_pattern_change_practice,0.22702257335186,227.02257335186
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / reduce_friction_for_target_behavior,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / environmental_and_social_system_design / reduce_friction_for_target_behavior,0.2302948832511901,230.2948832511901
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / early_warning_signs_to_action_routine,0.2413560301065445,241.3560301065445
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / stop_rules_for_maladaptive_coping_practice,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / flexible_skill_selection_in_context / stop_rules_for_maladaptive_coping_practice,0.2316410839557647,231.64108395576469
PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / time_blocking_for_valued_actions,PSYCHO / change_process_and_therapeutic_phases / behavioral_integration / implementation_and_routine_building / time_blocking_for_valued_actions,0.233983889222145,233.983889222145
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / relational_and_insession_experiential_work / relational_exposure_to_conflict_or_intimacy_when_indicated,PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / relational_and_insession_experiential_work / relational_exposure_to_conflict_or_intimacy_when_indicated,0.2479462623596191,247.9462623596191
PSYCHO / change_process_and_therapeutic_phases / meaning_update / cognitive_belief_and_rule_updating / compassionate_reframe_of_self_judgment_practice,PSYCHO / change_process_and_therapeutic_phases / meaning_update / cognitive_belief_and_rule_updating / compassionate_reframe_of_self_judgment_practice,0.2468430995941162,246.8430995941162
PSYCHO / change_process_and_therapeutic_phases / meaning_update / cognitive_belief_and_rule_updating / reattribute_threat_to_arousal_sensitivity_practice,PSYCHO / change_process_and_therapeutic_phases / meaning_update / cognitive_belief_and_rule_updating / reattribute_threat_to_arousal_sensitivity_practice,0.24322110414505,243.22110414505
PSYCHO / change_process_and_therapeutic_phases / meaning_update / metacognitive_and_attentional_meaning_updating / meta_awareness_of_mental_events_practice,PSYCHO / change_process_and_therapeutic_phases / meaning_update / metacognitive_and_attentional_meaning_updating / meta_awareness_of_mental_events_practice,0.2272394448518753,227.2394448518753
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / rumination_interruption_protocol,PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / cognitive_and_attentional_skill_building / rumination_interruption_protocol,0.2374345958232879,237.4345958232879
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / interpersonal_and_communication_skill_building / co_regulation_request_practice,PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / interpersonal_and_communication_skill_building / co_regulation_request_practice,0.2288205921649933,228.8205921649933
PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / interpersonal_and_communication_skill_building / difficult_conversation_rehearsal,PSYCHO / change_process_and_therapeutic_phases / skill_acquisition / interpersonal_and_communication_skill_building / difficult_conversation_rehearsal,0.2316185086965561,231.6185086965561
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / attention_control_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / attention_control_training,0.2314383685588836,231.4383685588836
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_flexibility_practice,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_flexibility_practice,0.2327769547700882,232.7769547700882
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_load_management,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / cognitive_load_management,0.2247636616230011,224.7636616230011
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / distractor_management_strategy,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / distractor_management_strategy,0.2364425063133239,236.4425063133239
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / divided_attention_practice,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / divided_attention_practice,0.2250889986753463,225.0889986753463
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / elaboration_strategy,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / elaboration_strategy,0.2506543397903442,250.65433979034418
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / error_awareness_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / error_awareness_training,0.2369709610939026,236.9709610939026
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / goal_management_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / goal_management_training,0.2428886592388153,242.8886592388153
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / inhibition_strategy_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / inhibition_strategy_training,0.2410624325275421,241.0624325275421
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / learning_strategy_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / learning_strategy_training,0.2354799956083297,235.4799956083297
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / metacognitive_awareness_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / metacognitive_awareness_training,0.2465910613536834,246.5910613536834
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / prioritize_then_sequence_task_steps,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / prioritize_then_sequence_task_steps,0.2348547577857971,234.8547577857971
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / processing_speed_strategy_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / processing_speed_strategy_training,0.2362692952156067,236.2692952156067
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / reduce_multitasking_practice,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / reduce_multitasking_practice,0.2535961866378784,253.59618663787842
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / selective_attention_practice,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / selective_attention_practice,0.2340672761201858,234.0672761201858
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / single_task_focus_practice,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / single_task_focus_practice,0.226980373263359,226.98037326335898
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / study_skills_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / study_skills_training,0.2434648871421814,243.4648871421814
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / sustained_attention_practice,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / sustained_attention_practice,0.2309304326772689,230.9304326772689
PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / time_estimation_strategy_training,PSYCHO / cognitive_and_metacognitive_interventions / cognitive_remediation_and_rehabilitation / time_estimation_strategy_training,0.2501100301742553,250.11003017425531
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / alternative_hypotheses_drill,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / alternative_hypotheses_drill,0.2260481715202331,226.0481715202331
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / attention_training_technique_framework,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / attention_training_technique_framework,0.2250974178314209,225.0974178314209
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / attributional_reframe_practice,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / attributional_reframe_practice,0.2413864731788635,241.3864731788635
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / cognitive_bias_awareness_training,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / cognitive_bias_awareness_training,0.2330195605754852,233.0195605754852
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / cognitive_confidence_recalibration,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / cognitive_confidence_recalibration,0.2428031712770462,242.8031712770462
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / detached_mindfulness_practice,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / detached_mindfulness_practice,0.2354836463928222,235.4836463928222
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / evidence_weighting_practice,PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / evidence_weighting_practice,0.2320650666952133,232.0650666952133
