pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID022,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,900.0,,900.0
pseudoprofile_FTC_ID022,'[BIO] > Movement_and_Bodywork > Bodywork_and_Physical_Therapies','[BIO] / Movement_and_Bodywork / Bodywork_and_Physical_Therapies',headache disorders / primary headache disorders / tension-type headache / *pressing_tightening_quality,*pressing_tightening_quality,headache disorders / primary headache disorders / tension-type headache / *pressing_tightening_quality,900.0,,900.0
pseudoprofile_FTC_ID022,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Magnetic_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Magnetic_Stimulation_Family',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,900.0,,900.0
pseudoprofile_FTC_ID022,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,900.0,,900.0
pseudoprofile_FTC_ID022,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,880.0,,880.0
pseudoprofile_FTC_ID022,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,880.0,,880.0
pseudoprofile_FTC_ID022,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,880.0,,880.0
pseudoprofile_FTC_ID022,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Family',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,880.0,,880.0
pseudoprofile_FTC_ID022,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Family','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Family',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,880.0,,880.0
pseudoprofile_FTC_ID022,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,860.0,,860.0
pseudoprofile_FTC_ID022,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,860.0,,860.0
pseudoprofile_FTC_ID022,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Pain_and_Somatic_Pharmacotherapy_Classes',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,860.0,,860.0
pseudoprofile_FTC_ID022,'[BIO] > Pharmacology_and_Biomedical_Treatments > Pain_and_Somatic_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Pain_and_Somatic_Pharmacotherapy_Classes',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,860.0,,860.0
pseudoprofile_FTC_ID022,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,860.0,,860.0
pseudoprofile_FTC_ID022,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,860.0,,860.0
pseudoprofile_FTC_ID022,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,860.0,,860.0
pseudoprofile_FTC_ID022,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback','[BIO] / Neuromodulation_and_Neurostimulation / Biofeedback_and_Neurofeedback',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,840.0,,840.0
pseudoprofile_FTC_ID022,'[BIO] > Neuromodulation_and_Neurostimulation > Biofeedback_and_Neurofeedback','[BIO] / Neuromodulation_and_Neurostimulation / Biofeedback_and_Neurofeedback',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,840.0,,840.0
pseudoprofile_FTC_ID022,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,*avoidance_of_social_or_occupational_activities_due_to_symptoms,trauma- and stressor-related disorders / adjustment disorders / with somatic symptoms / *avoidance_of_social_or_occupational_activities_due_to_symptoms,840.0,,840.0
pseudoprofile_FTC_ID022,'[BIO] > Sleep_and_Circadian > Sleep_Supplements','[BIO] / Sleep_and_Circadian / Sleep_Supplements',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,820.0,,820.0
pseudoprofile_FTC_ID022,'[BIO] > Sleep_and_Circadian > Sleep_Supplements','[BIO] / Sleep_and_Circadian / Sleep_Supplements',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,820.0,,820.0
pseudoprofile_FTC_ID022,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,*mood_change_during_headache,headache disorders / secondary headache disorders / low cerebrospinal fluid pressure headache / *mood_change_during_headache,820.0,,820.0
pseudoprofile_FTC_ID022,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,*headache_recurrent,diseases of the nervous system / other disorders of the nervous system / hydrocephalus / *headache_recurrent,820.0,,820.0
