pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID018,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,900.0,,900.0
pseudoprofile_FTC_ID018,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',depressive disorders / melancholic depression / *diurnal_mood_variation,*diurnal_mood_variation,depressive disorders / melancholic depression / *diurnal_mood_variation,900.0,,900.0
pseudoprofile_FTC_ID018,'[BIO] > Pharmacology_and_Biomedical_Treatments > Psychiatric_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Psychiatric_Pharmacotherapy_Classes',depressive disorders / melancholic depression / *mood_nonreactive,*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,900.0,,900.0
pseudoprofile_FTC_ID018,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,*mood_regulation_via_phone_use,substance-related and addictive disorders / non-substance-related (behavioral) addictive disorders / digital media use disorders / smartphone addiction / *mood_regulation_via_phone_use,880.0,,880.0
pseudoprofile_FTC_ID018,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills','[PSYCHO] / Skills_Libraries / Emotion_Regulation_and_Affect_Skills',psychological / autonomy / boundary setting / protecting personal time / *avoiding overcommitment,*avoiding overcommitment,psychological / autonomy / boundary setting / protecting personal time / *avoiding overcommitment,880.0,,880.0
pseudoprofile_FTC_ID018,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',depressive disorders / melancholic depression / *mood_nonreactive,*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,880.0,,880.0
pseudoprofile_FTC_ID018,'[BIO] > Pharmacology_and_Biomedical_Treatments > Sleep_Related_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Sleep_Related_Pharmacotherapy_Classes',depressive disorders / melancholic depression / *mood_nonreactive,*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,880.0,,880.0
pseudoprofile_FTC_ID018,'[BIO] > Sleep_and_Circadian > Sleep_Pharmacotherapy_Classes','[BIO] / Sleep_and_Circadian / Sleep_Pharmacotherapy_Classes',depressive disorders / melancholic depression / *diurnal_mood_variation,*diurnal_mood_variation,depressive disorders / melancholic depression / *diurnal_mood_variation,860.0,,860.0
pseudoprofile_FTC_ID018,'[BIO] > Pharmacology_and_Biomedical_Treatments > Substance_Use_Treatment_Pharmacotherapy_Classes','[BIO] / Pharmacology_and_Biomedical_Treatments / Substance_Use_Treatment_Pharmacotherapy_Classes',depressive disorders / melancholic depression / *mood_nonreactive,*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,860.0,,860.0
pseudoprofile_FTC_ID018,'[BIO] > Neuromodulation_and_Neurostimulation > Transcranial_Electrical_Stimulation_Montages','[BIO] / Neuromodulation_and_Neurostimulation / Transcranial_Electrical_Stimulation_Montages',depressive disorders / melancholic depression / *mood_nonreactive,*mood_nonreactive,depressive disorders / melancholic depression / *mood_nonreactive,860.0,,860.0
