pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices','[BIO] / Sleep_and_Circadian / Sleep_Routines_and_Practices',sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,900.0,,900.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,900.0,,900.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,900.0,,900.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,900.0,,900.0
pseudoprofile_FTC_ID041,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,880.0,,880.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,880.0,,880.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,*intrusive_rumination_post_awakening,sleep-wake disorders / insomnia disorders / chronic insomnia disorder / early-morning awakening insomnia / *intrusive_rumination_post_awakening,880.0,,880.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Circadian_Entrainment','[BIO] / Sleep_and_Circadian / Circadian_Entrainment',sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,*awakening_due_to_nightmare,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *awakening_due_to_nightmare,880.0,,880.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Sleep_Environment','[BIO] / Sleep_and_Circadian / Sleep_Environment',sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,*anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,sleep-wake disorders / parasomnias / rapid eye movement (rem)–related parasomnias / nightmare disorder / *anxiety_or_anticipatory_fear_before_sleep_due_to_nightmares,860.0,,860.0
pseudoprofile_FTC_ID041,'[BIO] > Sleep_and_Circadian > Sleep_Devices_and_Technologies','[BIO] / Sleep_and_Circadian / Sleep_Devices_and_Technologies',sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,*vivid_dreams,sleep-wake disorders / medication or substance-induced sleep-wake disorders / medication or substance-induced insomnia / ssri or snri-associated insomnia / *vivid_dreams,860.0,,860.0
