feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
BIO / sleep_circadian_and_restoration / sleep_routines_and_practices / inbed_settling / attention_on_neutral_sensations,BIO,4,0.8,123.75,32.545162,0.20246819,0.0072853616
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / body_sensation_log,BIO,3,0.6,129.0,28.437065,0.20317107,0.0019248535
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / interoceptive_awareness_log,BIO,3,0.6,138.66667,31.20185,0.20275408,0.007368877
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / ecological_momentary_assessment_ema / momentary_affect_and_stress / ema_anxiety_arousal,BIO,2,0.4,56.0,13.0,0.22018409,0.0012103766
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / safety_monitoring_and_escalation / care_transition_planning_after_interventional_therapy,BIO,2,0.4,83.0,7.0,0.2060636,0.0016432032
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / somatic_and_interoceptive_selfreports / gi_symptom_log,BIO,2,0.4,84.5,33.5,0.21417627,0.0022805855
BIO / personalization_monitoring_and_data_feedback / self_assessment_and_logs / affect_mood_and_stress_selfreports / anxiety_arousal_rating,BIO,2,0.4,103.5,3.5,0.21001285,0.003335625
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / safety_monitoring_and_escalation / informed_consent_and_expectation_setting_session,BIO,2,0.4,128.0,0.0,0.19970684,0.0027873665
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / safety_monitoring_and_escalation / procedure_risk_benefit_clarification_session,BIO,2,0.4,159.0,30.0,0.19724244,0.0051491186
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / rehabilitation_and_functional_restoration / somatic_symptom_and_stress_physiology_interfaces / post_illness_functional_restoration_pathway,BIO,2,0.4,173.5,1.5,0.19520658,0.002461113
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / pain_medicine_and_somatic_distress / interventional_pain_options_and_coordination / nerve_block_evaluation_pathway,BIO,1,0.2,105.0,0.0,0.1995349,0.0
BIO / movement_physical_function_and_somatic_care / mobility_flexibility_and_joint_health / mindbody_mobility_systems / somatic_body_awareness_practice,BIO,1,0.2,106.0,0.0,0.19948752,0.0
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / safety_monitoring_and_escalation / adverse_event_triage_pathway_for_somatic_interventions,BIO,1,0.2,115.0,0.0,0.19833116,0.0
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / rapidacting_interventional_psychopharmacology / clinical_operations_and_care_integration / medical_comorbidity_coordination_for_interventional_therapy,BIO,1,0.2,127.0,0.0,0.19725206,0.0
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / pain_medicine_and_somatic_distress / referral_and_evaluation / central_sensitization_evaluation_pathway,BIO,1,0.2,129.0,0.0,0.19669731,0.0
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / rapidacting_interventional_psychopharmacology / anesthetic_assisted_pathways / post_procedure_neurocognitive_status_check_pathway,BIO,1,0.2,132.0,0.0,0.19616076,0.0
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / sleep_medicine_and_circadian_care / referral_and_diagnostics / restless_legs_and_movement_in_sleep_evaluation_pathway,BIO,1,0.2,143.0,0.0,0.19504175,0.0
BIO / somatic_and_interventional_care_pathways / somatic_and_interventional_therapies / sleep_medicine_and_circadian_care / therapy_and_device_pathways / sleep_wake_stabilization_care_plan_coordination,BIO,1,0.2,195.0,0.0,0.19161585,0.0
