feature_path_full,domain,n_present_runs,presence_frequency,mean_rank_present,std_rank_present,mean_score_present,std_score_present
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / interoception_and_bodily_sensations / psychoeducation_somatic_attention_amplification,PSYCHO,5,1.0,4.4,4.4542117,0.26479816,0.018548379
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / emotion_linked_reappraisal / threat_and_anxiety / tolerate_uncertainty_cognitive_frame,PSYCHO,5,1.0,5.2,5.075431,0.26333648,0.018309621
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / exposure_and_inhibitory_learning_protocol / interoceptive_exposure_when_indicated,PSYCHO,5,1.0,7.4,4.1761227,0.25673565,0.0143802725
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / body_based_mindfulness / mindfulness_of_body_sensations_practice,PSYCHO,5,1.0,8.0,8.602325,0.25766295,0.01690425
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / emotion_linked_reappraisal / threat_and_anxiety / safety_probability_reframe,PSYCHO,5,1.0,8.2,7.1665893,0.2574706,0.019449122
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / emotion_linked_reappraisal / threat_and_anxiety / reattribute_threat_to_arousal_sensitivity,PSYCHO,5,1.0,8.4,5.161395,0.25640455,0.019540943
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / interoception_and_bodily_sensations / psychoeducation_body_sensations_and_appraisal,PSYCHO,5,1.0,10.6,11.412273,0.2552788,0.018279228
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / interoception_and_bodily_sensations / psychoeducation_panic_sensations_as_safe_but_intense,PSYCHO,5,1.0,13.4,5.0039983,0.2473621,0.015839506
PSYCHO / integrative_creative_and_body_oriented_interventions / hypnosis_and_suggestion_based_interventions / hypnotic_reframe_of_somatic_sensations,PSYCHO,5,1.0,13.8,15.62562,0.25280905,0.016204895
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / interoceptive_and_somatic_experiential_work / interoceptive_sensations_reappraisal_practice,PSYCHO,5,1.0,14.0,3.6878178,0.2472867,0.01367641
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / mindfulness_integrated / allowing_anxiety_during_exposure_practice,PSYCHO,5,1.0,15.8,6.6151342,0.24140346,0.016619157
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / reduce_threat_monitoring_practice,PSYCHO,5,1.0,16.4,2.9393878,0.24162538,0.011175973
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / body_based_mindfulness / interoceptive_awareness_practice,PSYCHO,5,1.0,16.4,7.088018,0.23918244,0.012286827
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / interoception_and_bodily_sensations / psychoeducation_breathing_arousal_link,PSYCHO,5,1.0,16.8,13.847743,0.24800618,0.018904554
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / interoception_and_bodily_sensations / psychoeducation_temperature_tension_tremor_normalization,PSYCHO,5,1.0,17.0,13.740452,0.24686012,0.014034703
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / emotion_linked_reappraisal / threat_and_anxiety / threat_appraisal_reframe,PSYCHO,5,1.0,17.8,17.622713,0.24798265,0.021321576
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / interoceptive / arousal_sensation_reinterpretation_practice,PSYCHO,5,1.0,20.8,9.474175,0.23649602,0.015676932
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / interoceptive / interoceptive_safety_behavior_drop,PSYCHO,5,1.0,20.8,11.443775,0.2378122,0.019059991
PSYCHO / integrative_creative_and_body_oriented_interventions / somatic_and_body_oriented_psychotherapies / interoceptive_awareness_training,PSYCHO,5,1.0,21.4,13.032268,0.23664553,0.013514959
PSYCHO / third_wave_and_contextual_therapies / dbt_skills_based_therapy / mindfulness_skills / mindfulness_of_body_cues,PSYCHO,5,1.0,22.2,3.1241,0.23245831,0.007850403
PSYCHO / cognitive_behavioral_therapies / behavior_change_and_activation / assessment_and_functional_analysis / monitoring / avoidance_reduction_plan,PSYCHO,5,1.0,23.0,9.121404,0.23341796,0.008650015
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / stop_threat_monitoring_and_checking,PSYCHO,5,1.0,23.4,9.393615,0.23364218,0.012671266
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / interoceptive / interoceptive_exposure_framework,PSYCHO,5,1.0,25.4,11.1463,0.2337743,0.017749455
PSYCHO / foundations_and_common_factors / psychoeducation_modules / stress_and_arousal / interoception_and_bodily_sensations / psychoeducation_interoception_and_arousal,PSYCHO,5,1.0,28.0,30.633316,0.24225008,0.016902579
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / core_procedure / anxiety_response_inhibition_practice,PSYCHO,5,1.0,30.6,13.661625,0.22885934,0.013880018
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / modality_variants / interoceptive_systematic_desensitization,PSYCHO,5,1.0,31.2,14.918445,0.22900558,0.015501945
PSYCHO / integrative_creative_and_body_oriented_interventions / somatic_and_body_oriented_psychotherapies / titration_of_activation_practice,PSYCHO,5,1.0,32.2,16.892601,0.2290577,0.0074688517
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / core_procedure / subjective_anxiety_rating_framework,PSYCHO,5,1.0,33.8,17.405746,0.22770551,0.014143849
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / elicit_and_capture / monitoring_and_noticing / situation_specific_belief_elicitation,PSYCHO,5,1.0,37.0,16.0,0.22450972,0.012096942
PSYCHO / cognitive_behavioral_therapies / cognitive_restructuring / elicit_and_capture / monitoring_and_noticing / interpretation_identification,PSYCHO,5,1.0,37.0,16.480291,0.2261835,0.010885294
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / interoceptive_and_somatic_experiential_work / titration_of_activation_practice,PSYCHO,5,1.0,37.4,9.810199,0.2258333,0.008672618
PSYCHO / change_process_and_therapeutic_phases / meaning_update / metacognitive_and_attentional_meaning_updating / threat_monitoring_reduction_plan,PSYCHO,5,1.0,38.0,16.552946,0.22505434,0.010926951
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / counterconditioning_and_inhibitory_learning_integration / flexibly_drop_relaxation_when_appropriate,PSYCHO,5,1.0,39.6,12.273549,0.22388892,0.010471096
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / tolerance_of_uncertainty / cognitive_and_behavioral / uncertainty_tolerance_practice,PSYCHO,5,1.0,41.2,11.443775,0.22290483,0.011276187
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / interoceptive_and_somatic_experiential_work / body_map_of_emotion_practice,PSYCHO,5,1.0,45.4,19.683496,0.22466592,0.017428387
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / tolerance_of_uncertainty / cognitive_and_behavioral / cognitive_defusion_worry,PSYCHO,5,1.0,48.6,10.051866,0.22015528,0.009607986
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / competing_response_skills / mindful_body_relaxation_skill,PSYCHO,5,1.0,49.6,24.662523,0.22095783,0.012534857
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / tolerance_of_uncertainty / cognitive_and_behavioral / worry_as_avoidance_recognition,PSYCHO,5,1.0,52.6,8.86792,0.21870613,0.009409835
PSYCHO / third_wave_and_contextual_therapies / act_contextual_behavioral_therapy / present_moment_awareness / mindfulness_of_body_scan,PSYCHO,5,1.0,54.6,30.748007,0.21998727,0.0070058727
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / exposure_modalities / in_vivo / uncertainty_exposure_practice,PSYCHO,5,1.0,54.8,43.43915,0.22410436,0.019289516
PSYCHO / third_wave_and_contextual_therapies / act_contextual_behavioral_therapy / acceptance_and_willingness / allowing_sensations_practice,PSYCHO,5,1.0,55.2,48.263447,0.22359672,0.010312839
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / body_based_mindfulness / segmented_body_scan_practice,PSYCHO,5,1.0,59.0,20.610676,0.217715,0.0073122275
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / exposure_and_inhibitory_learning_protocol / imaginal_exposure_when_indicated,PSYCHO,5,1.0,60.2,25.51392,0.21807306,0.0111884605
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / body_based_mindfulness / body_scan_practice,PSYCHO,5,1.0,61.4,25.476263,0.21757846,0.0075334725
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / body_based_mindfulness / body_scan_with_breath_integration,PSYCHO,5,1.0,64.0,12.884099,0.21557033,0.008212797
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / open_monitoring_and_meta_awareness / monitoring_of_mind_states,PSYCHO,5,1.0,64.6,23.277456,0.21684606,0.008226661
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / classical_conditioning_and_counterconditioning / systematic_desensitization / core_procedure / stimulus_anxiety_ranking,PSYCHO,5,1.0,65.0,27.820856,0.21636483,0.013328221
PSYCHO / cognitive_and_metacognitive_interventions / metacognitive_and_attention_based_interventions / modify_beliefs_about_thought_danger,PSYCHO,5,1.0,65.2,16.2653,0.21481982,0.008623281
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / body_based_mindfulness / somatic_labeling_practice,PSYCHO,5,1.0,66.2,17.080984,0.21480402,0.008597688
PSYCHO / foundations_and_common_factors / case_formulation_and_treatment_planning / interoceptive_appraisal_cycle_map,PSYCHO,5,1.0,68.4,29.220541,0.21667337,0.016527072
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / relational_and_insession_experiential_work / relational_exposure_to_conflict_or_intimacy_when_indicated,PSYCHO,5,1.0,68.8,25.802326,0.21574864,0.009659861
PSYCHO / change_process_and_therapeutic_phases / experiential_disconfirmation / interoceptive_and_somatic_experiential_work / completion_of_defensive_response_imagery,PSYCHO,5,1.0,72.4,27.470713,0.21483131,0.0118988035
PSYCHO / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / safety_behavior_work / identify_and_remove / reduce_reassurance_seeking_and_checking,PSYCHO,5,1.0,73.0,34.762047,0.21482916,0.011135494
PSYCHO / foundations_and_common_factors / psychoeducation_modules / mindfulness_and_acceptance / mechanisms_and_training / psychoeducation_urges_as_bodily_events,PSYCHO,5,1.0,74.0,23.874672,0.21337166,0.009656494
PSYCHO / integrative_creative_and_body_oriented_interventions / somatic_and_body_oriented_psychotherapies / orienting_response_practice,PSYCHO,5,1.0,74.4,33.452057,0.21494289,0.010279985
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / social_cognitive_theory_solutions / sct_self_monitoring_goals_and_feedback_loop,PSYCHO,5,1.0,76.6,31.512535,0.21426252,0.008042009
PSYCHO / change_process_and_therapeutic_phases / behavior_change_theories_and_modern_protocol_arcs / modern_clinical_protocol_arcs_solutions / cbt_generic_exposure_when_indicated_arc,PSYCHO,5,1.0,77.2,27.722914,0.21341363,0.009184417
PSYCHO / cognitive_behavioral_therapies / perseverative_cognition_interventions / metacognitive_beliefs / challenge_meta_beliefs / threat_monitoring_reduction_practice,PSYCHO,5,1.0,79.2,53.79368,0.21555638,0.011846031
PSYCHO / third_wave_and_contextual_therapies / mindfulness_based_interventions / open_monitoring_and_meta_awareness / decentering_practice,PSYCHO,5,1.0,80.2,16.916264,0.21113786,0.007873288
PSYCHO / integrative_creative_and_body_oriented_interventions / somatic_and_body_oriented_psychotherapies / completion_of_defensive_response_imagery,PSYCHO,5,1.0,80.2,21.469978,0.21237299,0.009176061
PSYCHO / humanistic_and_experiential_therapies / existential_and_meaning_centered_interventions / existential_anxiety_normalization,PSYCHO,5,1.0,80.2,49.833324,0.21622941,0.013318902
PSYCHO / integrative_creative_and_body_oriented_interventions / somatic_and_body_oriented_psychotherapies / somatic_boundary_sensing_practice,PSYCHO,5,1.0,81.4,38.86695,0.21384773,0.009693948
