pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Cognitive_Restructuring','[PSYCHO] / Cognitive_Behavioral_Therapies / Cognitive_Restructuring',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,920.0,,920.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,900.0,,900.0
pseudoprofile_FTC_ID019,'[BIO] > Somatic_and_Interventional > Brain_Stimulation_Therapies','[BIO] / Somatic_and_Interventional / Brain_Stimulation_Therapies',trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,880.0,,880.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,880.0,,880.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,820.0,,820.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Transdiagnostic_CBT_Frameworks','[PSYCHO] / Cognitive_Behavioral_Therapies / Transdiagnostic_CBT_Frameworks',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,800.0,,800.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,800.0,,800.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,780.0,,780.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Exposure_and_Inhibitory_Learning',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,780.0,,780.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Trauma_Memory_Imagery_and_Narrative_Work > Exposure_Based_Trauma_Processing','[PSYCHO] / Trauma_Memory_Imagery_and_Narrative_Work / Exposure_Based_Trauma_Processing',trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,*physiologic_reactivity_to_cues,trauma- and stressor-related disorders / acute stress responses / acute stress disorder / *physiologic_reactivity_to_cues,760.0,,760.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / ACT_Contextual_Behavioral_Therapy',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,750.0,,750.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation',depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,*feeling_nervous_or_on_edge,depressive disorders / major depressive disorder (unipolar depression) / single episode / anxious distress type / *feeling_nervous_or_on_edge,750.0,,750.0
pseudoprofile_FTC_ID019,'[PSYCHO] > Cognitive_and_Metacognitive_Interventions > Cognitive_Remediation_and_Rehabilitation','[PSYCHO] / Cognitive_and_Metacognitive_Interventions / Cognitive_Remediation_and_Rehabilitation',early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,*cognitive_dissonance_resolution,early_adulthood / cognitive_development / paradigm_flexibility / belief_revision / *cognitive_dissonance_resolution,750.0,,750.0
