pseudoprofile_id,predictor_path,predictor_path_canonical,criterion,criterion_leaf,criterion_path,mapping_score,hyde_score_scaled,fused_score
pseudoprofile_FTC_ID042,'[PSYCHO] > Skills_Libraries > Emotion_Regulation_and_Affect_Skills','[PSYCHO] / Skills_Libraries / Emotion_Regulation_and_Affect_Skills',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,950.0,,950.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Digital_and_Tech_Enabled_Solutions > Digital_Tools_and_Supports','[PSYCHO] / Digital_and_Tech_Enabled_Solutions / Digital_Tools_and_Supports',SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,*in-person,SOCIAL / social integration / social connectedness / network of friends / maintaining friendships / regular communication / communication channels / *in-person,900.0,,900.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Mindfulness_Based_Interventions',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,900.0,,900.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Skills_Libraries > Stress_Management_and_Relaxation','[PSYCHO] / Skills_Libraries / Stress_Management_and_Relaxation',SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,SOCIAL / social skills / networking / professional connections / *workplace relationships,895.0,,895.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > ACT_Contextual_Behavioral_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / ACT_Contextual_Behavioral_Therapy',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,880.0,,880.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Skills_Libraries > Interpersonal_and_Communication_Skills','[PSYCHO] / Skills_Libraries / Interpersonal_and_Communication_Skills',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,880.0,,880.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Experiments_and_Learning','[PSYCHO] / Cognitive_Behavioral_Therapies / Behavioral_Experiments_and_Learning',SOCIAL / social skills / networking / professional connections / *workplace relationships,*workplace relationships,SOCIAL / social skills / networking / professional connections / *workplace relationships,860.0,,860.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Third_Wave_and_Contextual_Therapies > Radically_Open_Skills_Based_Therapy','[PSYCHO] / Third_Wave_and_Contextual_Therapies / Radically_Open_Skills_Based_Therapy',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,860.0,,860.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Insight_Oriented_Therapies > Mentalization_Based_Interventions','[PSYCHO] / Insight_Oriented_Therapies / Mentalization_Based_Interventions',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,830.0,,830.0
pseudoprofile_FTC_ID042,'[PSYCHO] > Interpersonal_and_Attachment_Therapies > Attachment_Informed_Interventions','[PSYCHO] / Interpersonal_and_Attachment_Therapies / Attachment_Informed_Interventions',SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,*deep emotional sharing,SOCIAL / positive relationships / intimacy / emotional closeness / *deep emotional sharing,820.0,,820.0
